text,author,date,like
White skirt and fluffy top is INCREDIBLE! ,thepjtx,10 ay önce,6
Lydia get a small chain (you know like the ones people attach a wallet to their jeans with- hope that makes sense) that clips between harness and collar which means if Porter escapes his harness he’s still attached to lead via the collar chain harness link!  Our collie was always a bit of a Houdini when it came to getting out of his harness and this trick saved us multiple times!,Aine Glennon,10 ay önce,2
Love love the navy dress - so elegant- unlike the green gingham - ,Dionne Voller,10 ay önce (düzenlendi),0
You were right on the word 'sustenance' :) x,TTVclaper4 RedMaster,10 ay önce,7
"The last two piece outfit with the puffy sleeves is probably one of your best
Whenever you really like something your body language says it all
Hard to put on anything plain after that lol
Love the garden",Terri-LYNN James,10 ay önce,6
Lydia...I believe everything you say. You don't have to say the word genuine for me to believe you.,Carmen In,10 ay önce,2
Love the dresses,Beatriz Arribas,10 ay önce,1
"Hi Lydia,  I am in Manchester and we have only had one or two warm, dry days in about a month, I'm very envious of your lovely weather",Hels Dels,10 ay önce,1
Omg you look STUNNING  in that hydrangea skirt and top,Lanie Adamo,9 ay önce,0
Can we just mention how good Carrie looks ️,Lisa Berg,10 ay önce,2
"The Arden ampules are really great, and especially good for travel. I’ve used the vit C ones, more in the fall winter when my “tan” starts to fade. It helps with keeping my skin a more even color. I have oily skin, so I don’t need it all the time, and the capsule keeps the product from oxidizing. Thanks for the 25% off!",Nubianette,10 ay önce,1
You are living the dream with all the beautiful dresses love them all! Imo Don’t cut off the tassels of blue and white it’s so Grecian love the tassels.,Irene Kennedy,10 ay önce,1
"I know you said you didn't like them, but... How lovely would the Daylesford green glasses with the bee emblem look on your outdoor summer brunch table? Green for garden, and Bees for the future Millen-Gordon Honey à la Ali the Bee Keeper.  Bzzzzzz",Earth Mother,10 ay önce,8
The blue and white dress is giving me Royal Swedish vibes 🇸🇪,J S,10 ay önce,1
"Lydia, thanks for all your content.  I have one bone to pick with Karen Millen/Lydia Millen collaboration. The items from your line in Curve are often made in lesser fabric. As a curve customer, I want premium fabrics. Plus, paying 250 and above on a polyester dress isn't pleasing.",Angela Warner,10 ay önce,38
"Im so in love with that white dress it’s really my vibe 
And i loved your sage nail polish WOW ️️️ can you tell us which color is that 
Love you",Ghadeer Gh,10 ay önce,0
Love the dresses ,Maria Jose Espinosa,10 ay önce,1
Your dresses are so beautiful ️️,Kaylhee Carroll,10 ay önce,2
Beautiful dresses,Merry,10 ay önce,1
Your skin is positively glowing! Whatever you’re doing must be magic!️️,Meredith Jones,10 ay önce,3
I think a Taylor may fix all the dog blankets so hubby doesn’t have to fix them all the time. I would send ours to Taylor’s when we first bought them and you get the size you need.,Heidi M,10 ay önce,1
Is there nothing Ali can’t do - he sews too!,Ruby L,10 ay önce,10
"A question, i’ve been wondering this a lot when i see a unboxing. When you rip open the plastic bags that are on the clothing items like that, how do you return them? I always open them really carefully so if i would like to make a return i van repack it in the bag. Also because I hope that helps brands relisting the returned item again instead of throwing it away because that is horrible. But if you rip the bags, can you just still make an return?  And would that make a difference for a brand in relisting an item? Thanks.",Dutches 83,10 ay önce,0
"That right girl, curl up with that handsome and loving husband of yours.  As you know, we love your husband here in the USA, he is one of the best keepers.  Blessings to you all.",Eve Oliver,10 ay önce,4
I LOOOOOOOVED the kind of asmr part between 26:34 and 27:19 ♡♡♡♡♡♡,OO OO,10 ay önce,1
The blue dress with white details reminds me of a traditional Ukrainian dress. ,NATALIIA KUDRYK,10 ay önce,0
Ohhhh I love that laptop cover you have (the book one)  where is that from looks sooo elegant!! I neeedd!!,SelmaAa A,10 ay önce,1
"That lipstick REALLY suits you ️🇬🇧 xxxxx p.s the gingham dress is frumpy looking , not for you  love the blue & white , lovely & crisp looking  the fruit dress ",Carole Buckle,10 ay önce (düzenlendi),2
And UGH!!! The Rime Arodaky pieces. I’m OB-SESSED!!,Gretchen Pembrook,10 ay önce,0
"About the weather it is way colder than it usually is around this time of year in Texas, USA but last week it was like in the 80s and today it is in the 60s
Edit: that’s Fahrenheit so 80=about 26 and 60=about 15",Lydia,10 ay önce (düzenlendi),2
27:30 Now I want a Bloomin’ Fresh Mozzarella Salad!,Shopgirl,10 ay önce,1
The bees are definitely a match with Ali’s bee hives.,Sharron Ribacchi,10 ay önce,4
" Big Bear Hugs from a 68 yr old grandma in Kirby, Texas, USA    ",Grammy Bear,10 ay önce,4
It’s really nice to see you in pants. You look great in them.,Judith Catlett,10 ay önce,1
Lydia…. You mentioned right at the end of your last vlog that you had had a problem with your chest after your massage in the Maldives and you said you’d tell us about it in your next vlog? Xx,jacque3737,10 ay önce,48
Those green glasses are perfect with the bee!,Joanne Twaddle,10 ay önce,1
"Hi Lydia , love the white skirt and top. You look magnificent!! Also please don’t move house . Ur life is beautiful ️xxxxx",Gina on the Beach M,10 ay önce,1
"Hello Lydia,
I have a question, do you have any information if your linen white dress will still be available for sale? Thank You in advance.",Natalia PassioNATe,10 ay önce,1
"I want the tie belted midaxi dress so bad, but being currently only days away from giving birth, I would have no clue which size to order. So it makes no sense to shop clothes now. Sooo saaad!",MsEleluku,10 ay önce,0
Adore the white skirt and those shoulders are such a beautiful statement - oh to be young again  you look amazing ,Dionne Voller,10 ay önce,6
"Hugs from São Paulo, Brazil",Enid Ford,10 ay önce,1
"Don’t usually comment but my first thought about porters behavior was that he might have been missing bolli …Bali.?( not sure how you spell his name ) knowing he had been sleeping over with them and was back with Carrie, my pup is also extremely sensitive (he’s like a humane), very emotional, I always know when I’ve done something to upset him ",Joanna Eaton,10 ay önce,2
I completely disagree with Lauren about the colour of the napkins!  If things match perfectly they can look too forced. They work in the tablescape in this instance because they complement the colour of the chairs.,insectosaurus-rex,10 ay önce,3
"Hi Lydia, I love the green shade in your bathroom Can you tell me what it is please x",Shellebelle,10 ay önce,1
"Lemon trees look amazing,  yummy fresh lettuce  nothing better. Green dress from jig zaw is horrible,  navy i don't like , too big. Love the Karen Millen lemon dress. The white 2 piece French is a show stopper.",sandy Hossman,10 ay önce (düzenlendi),1
So nice to pick fresh salad for lunch but that was definitely not an iceberg xx,Sally Tyler,10 ay önce,9
"Sadly, jigsaw's USA website is down. I love the navy dress.",Aneesa Baksh,10 ay önce,1
"The outfit you were wearing while going through your packages, what was that? I thought it was outfit 6, but the links aren’t the same as what you’re wearing? 
Also, is the tie belted Karen Millen tie belted linen dress (outfit 1) going to come back in stock by any chance? Thanks!",I’m Lui,10 ay önce,2
"You need to be careful with the items you put on your face, Hydrogenated Castor Oil Uses:
The special castor oil has the following uses:
Rubbers
Waxes",CHOPPERDOLL,10 ay önce,2
Your clover earrings are so lovely where are they from?,Jennet Ilgeldiyeva,10 ay önce,0
Porter behaviour can be if they see a spirit as dogs can sense a presence in the house .,Kashmira Chand,10 ay önce,2
Never thought I would say that a dress looked frumpy on you!! The gingham dress is not a lydia dress!! Xx,Emma Allsop,10 ay önce,20
"Why can't Carrie use ceramides every single day? they're not an active ingredient, but a lipid found in our own skin so they're great to strengthen your skin barrier and keep it healthy.",Alba G.,10 ay önce,3
The gingham skirt looks much better on you that the gingham dress - despite it’s too big of course,Dionne Voller,10 ay önce,4
I love the clicking of your shoes...shoe asmr.,Gigi,10 ay önce (düzenlendi),0
"Lydia, I have immediately ordered that lovely white flowing shirt dress from your Karen Millen collection, but sadly had to return due to material. 100% polyester is disappointing, especially as it can't be washed. It would be great if you can produce those lovely designs in better materials. Cheers.",Melda Sharif,10 ay önce,5
"WauW that  Rime Arodaky top & skirt WAUWSERS 
That somewhere on a beach far far away with your lovedone & 1 plus (so you can have a wedding )
The dream! On bair feet  in white sand blue water   
Omg yes i'm freaking dreaming right this moment!! ",Carmen Grauwels,10 ay önce,2
A good quality extra virgin olive  oil for your lovely salads  Lydia.x,Beverley Roberts,10 ay önce (düzenlendi),1
"You said you’d show us the hydrangea crop top and how it doesn’t sit right, but it wasn’t in the video. Please show us, I’m considering buying the set and need to know. Thanks",IKnowRight,10 ay önce,7
Did I miss the kitchen changing green in a video?,Sarah Trotman,8 ay önce,0
"Hello Lydia!
Could you please tell me where you got the book-like cover for your MacBook?",Amy A.,10 ay önce,1
Theres some lovely green wine glasses in Oliver Bonas! might be too bright though.. ,Rebecca Vincent,10 ay önce,1
"I couldn’t purchased ever the green Dress would Match   my mums
 kitchen curtains ",Madalena Calleja,10 ay önce (düzenlendi),2
️,Gemma Woodcock,10 ay önce,1
"Can you please share where to get your stud earrings you're wearing at 23:13? I keep checking back on every video of yours hoping you'll include the link in the description box, but sadly it's never there",Yamine Muth,10 ay önce,3
Lydia is beautiful. ️,ANGE K,10 ay önce,2
I liked the gingham dress. Of course it’s casual…it’s gingham. ️,jutka12,10 ay önce,1
Lydia will Karen Millen re-stock your white Forever linen flowy dress from your new collection please?,Rachel Stratton,10 ay önce,1
Can u do a hair tutorial please,Nafeeza Kanhai,10 ay önce,0
Really hope you restock that white dress you were wearing at the beginning of this video  I missed it and it had sold out by 17:00,Emily Fishman,10 ay önce,1
I wish can show us how you eat in a whole day,lilibeth beltran,10 ay önce,2
"Its raining outside, decided to.watch this vlog lying on the setee and my dog decides to jump on me and sit on my head...he does like it when the dogs are on tv tho",ORESTES LATERALUS,10 ay önce,2
The gingham dress is not for you.  Everything else was gorgeous.   Love the blue and white dress.,Claudia Mann,10 ay önce,7
🇨🇦,Darquise Krysciak,10 ay önce,1
At around 27:10 you did this whole part without speaking and I think I want a Lydia ASMR gardening video or something.,decemberclouds,10 ay önce,5
Where did u get your book laptop case?,Susan Werchonowicz,10 ay önce,1
Is your kitchen green? Why did I think it use to be a neutral gray,LVCoffeeLver,10 ay önce,2
Are you still wearing the impress a. Fragrance please let us know what fragrance you are wearing with these dresses ,Shelia Erwin,10 ay önce,2
i need that laptop sleeve pleaseeee,rizalogy,10 ay önce,1
Beauty Girl,Senaid Sehovic,10 ay önce,1
Did you paint your kitchen green? ,N B,10 ay önce,0
What size is your LV Vanity Case.? I need that ,Dee B,10 ay önce,1
Hi Lydia what treatments have you have for acne please I have scars on my face I would love some help with xx,Christy Brigham,10 ay önce,1
Traducir al español please,Roxana Vera,10 ay önce,0
Is there a reason why you don't close the clasps on your purse?,Sharon Lindner,10 ay önce,5
Elizabeth Arden products are tested on animals. So that’s a no for me. They test on dogs and cats too. Lots of products out there that are cruelty free.,jane leach,10 ay önce,120
Hi Lydia what size do you order in the square neck tops xx,Sammylea Potter,10 ay önce,2
"I am sorry, did she say 'there is a trend of wearing too much makeup' and that you feel like the odd one out? ",S. Al,10 ay önce,4
Any book recommendations to take on holiday?? X,Hannah,10 ay önce,3
Sometimes dogs and other animals can see things which human eye cannot.,holysinnerme,10 ay önce,1
The gingham dress with puff sleeves is a definite no.,Gina Hamlyn,10 ay önce,5
ask you acupuncturist why you get dry skin by your nose. Its the end of the Large intestine Channel and can mean that there is heat / inflammation in the Large Intestine.,Claire Boxer,10 ay önce,1
Good morning,Cindy Andrews,10 ay önce,2
Green dress not flattering or you.  White two piece AMAZING.,Lynn Petti,10 ay önce,2
"Hey Lydia, what bra do you wear with your crop tops?",Fatima Begum,10 ay önce,2
"Your understanding of pricing is baffling.
You say £10 a napkin is expensive....whilst carrying a 30 grand bag?",Rosebud,10 ay önce,48
Where u got tht cream pants from ? It showing min 38.50,Amal P,10 ay önce,3
Lydia is it in style to wear the Hermes bag opened and not close the clasp?,Elaine Potoniec,10 ay önce,6
She had botox that's why the tight skin.,Elizabeth,10 ay önce (düzenlendi),18
Do you use sunscreen?  You never mention it?,GmaMom,10 ay önce,0
I am sorry but that jigsaw skirt fits you right. Not everything needs to sit in the waist or be skin tight.,bellamily,10 ay önce,11
"Hahaha, talking about the environment whilst using a hairdryer. What about all that shopping arriving in tons of boxes and plastic? ",MCL,10 ay önce,3
Are you sure that was iceberg lettuce??,Caroline Honey,10 ay önce,0
Do you have a date when you will be getting your new car??,Jason Cornelio,10 ay önce,2
"That dad joke️, I got one, why can’t you play poker in the jungle, to many cheetahs ",Mango_Ventures,10 ay önce,1
"Really sorry but only liked the sleeveless dress with the lemons on and the first green gingham skirt! Everything else seemed too over the top. Although , the white dress from the order looked amazing though!",Linda W.,10 ay önce,0
Barclay is getting so BIG.  The gingham dress does nothing for you,M Rod,10 ay önce (düzenlendi),1
ARE you VERY NiCE  i LouE you ️🇵🇰,Dhdhrhh Hdhrhrjrj,10 ay önce,0
Their tails kill me,Lanie Adamo,9 ay önce,0
Botox between the eyebrows? Be honest Lydia. Love you.,Angelica R,10 ay önce,4
*Oxidation.,Gigi,10 ay önce,0
"Just curious, you buy so much stuff constantly. Do you never wonder how materialistic it is? I'd be interested to see donations, or less materialistic content. Using the platform for better good for others who have less, and not more and more stuff",Cath C,10 ay önce,61
Theory is abusive,Inés Colell,10 ay önce,0
Booooo … why UK only???,Terri Minchey,10 ay önce,0
2nd ,Nompumelelo Msimango,10 ay önce,0
If your waking up to tight dry skin your certainly not using very effective night creams or products. I wake up still moist and feeling moisturized.  Probably need to change your products. Clearly the arden isn't working for your skin.,Garn Walker,10 ay önce,0
Just be quiet if you don't like this lady's vlogs then DONT WATCH simples !!!!,Catherine Hezelgrave,10 ay önce,9
The injections u get in Yr jaw hardens Yr face n ages u..wen I look at old vlogs of u wen ur face was more fuller is so beautiful but hey Yr body Yr choice,Xo Xo,10 ay önce,4
"Jesus christ, sick of hearing about those capsules. The same thing was said 50 times, 50 ways.",C S,10 ay önce,8
