text,author,date,like
"Do not disturb has been on Android phone for a while. You can custom select what you want.
Hope focus mode won't let the notification sound go off for each  when it's time to release them.",Aaron Hendrickson,10 ay önce,4
Live text is prolly the best feature. The lazy student in me is happy :)),romé,10 ay önce,144
"So far iOS 15 has been okay, however the beta version seems to have less bugs than the official release…",Jessie M. Hadaller,10 ay önce,0
I’m in highschool and I really love the live text because we keep doing written essays and we have to transfer them to a doc. I use my phone and it is such a life changer.,Tommy Gonzalez,10 ay önce,31
Hands down my favorite feature of ios 15.0.1 is the constant disconnection of wifi. Its amazing having a new iPhone that updated itself to have wifi issues and cellular issues what an innovation.,James R Warzyniak,10 ay önce,2
"I love how I can see the notch peep in 18:9 YouTube videos. Never imagined, that apple would be able to make the notch smaller and worse at the same time :D",S. L.,10 ay önce,0
"Always when I see you're iPhone videos I live youre knowledge about the systems in the apple ecosystem.  I've always had Android or windows, these days the only windows is my Xbox but because of you I realize that life brought me so mutch suffering that I can't buy a iPhone or a apple watch. You're videos inspire me think different and realize that this place here is for you and not for me! Now I can life in peace with my android and possibilities to switch between brands witch can make me enjoy my phone to because it keeps us individual's",JUR O,10 ay önce,0
Just imagine being her child you would literally have all the Apple iPhones in the world,ꨄdinoꨄ Puffs,10 ay önce,11
Good features! Apple is making great strides!,Joseph Barney,10 ay önce,1
"Personally like “the video is over, now you’re not gonna have anymore fun, peace” ",Renegade Eats,10 ay önce,43
Hey Justine do you find the max heavy?  I was going to return for the pro but glad I didn’t the battery is amazing,shortvidz4fun,10 ay önce,1
"Nice video!  I use my iPhone mainly for my music channel here on YT... obviously. In your opinion, which iPhone might be best for the GarageBand app? 13?",GarageBen,10 ay önce,0
"I actually noticed how much smaller the notch looks in this video, love it",niksooxyz,10 ay önce,1
You are so enthusiastic justine keep it up ️,ControlFreak 14,10 ay önce,16
I LOVE YOUR VIDEOS SEEING SO MANY GADGETS MAKE ME FEEL I HAVE THEM,TEJAS,10 ay önce,7
Love how you explain it. Pretty fun channel. ,FXGlobally,10 ay önce,0
I feel you Justine on the deciding what to wear on your me moji . It would drive me nuts ,Versiongurl,10 ay önce,6
This is the same energy I had when I got the iodate on my phone when I upgraded lmao. My Husband straight up ignored me for about 10 mins lmao ,Marques Hill,10 ay önce,2
"Justine: sharedwithyousharedforyousharedwithyou? why do I feel so silly??
also Justine: drinks 17th can of Yerba Mate",Regina Lemaire Costa,10 ay önce,73
iOS 15 is really growing on me ,Luke Fearnley,10 ay önce,0
"Ijustine using live text: THIS IS THE FREAKIN FUTURE!!!

Google Lens: ",Suhail,10 ay önce,16
focus will forever be my favorite feature on the iphone and you can’t change my mind !!!,Amanda Galarza,10 ay önce,2
"I always love Apple products, because it’s very accessible for blind and visually impaired persons like me thanks to voiceover.",Milind shorts,10 ay önce,0
"I wonder with that Drivers license ID feature, will they include Passports or Health insurance cards. ",Samus Hunter 00,10 ay önce,0
"Just adding my voice to enjoying your enthusiasm and energy. Sadly I’m struggling to enjoy iOS 15. Quite a few bugs. The storage capacity reporting being my particular main focus. Doesn’t help my OCD to see such incorrect numbers. I know my old iPhone has only about 20 gigs free yet since iOS 15 it has been creeping up and now says I have 70 gigs free. I know that isn’t right. Same on my iPads! Oh well, hope they sort that out in 15.1 as it was not fixed in 15.0.1",Scottyboy9999,10 ay önce,1
I love ️ watching iJustine !!,Marz Hayez,10 ay önce,3
I haven’t watched you in years!! Glad I found you ️,Risper Mlay,10 ay önce,3
Maybe Linus could help with the wifi? They helped with your storage ,Nuno Nielsen,10 ay önce,1
I always enjoy watching your videos there very interesting ,Jordan Harrison,10 ay önce,0
"You can actually lightly touch and hold, and it will give you the option to call, without having to copy and paste into the phone app.",Brian D,10 ay önce (düzenlendi),0
I LOL’ed when you mentioned the new Focus mode and being inundated with notifications right before reminding us with animation to click on the subscribe and notification bell. Good one!,Michael Powell,10 ay önce,1
Omg justine thanks for the mini review of ios 15! I shall test it out on my mums iPhone 12 ,DEB V.C,10 ay önce,2
I find it hard to believe that Justine has spotty internet at home! She demands the best of the best in tech!,NYK Fan,10 ay önce,5
Justine Justine!!️I just really like watching you. I mean the way you present yourself its just homely warm spirited uplifting to watch. You talk fast like…blah blah…but man!you’re just mesmerising to watch!whatever content you will talk about…peace!️🇬🇧,Terence Landon Grey,10 ay önce,0
Thank you for keeping us up to date ,Marc George,10 ay önce,0
My android phone has  a lot of those options for long time . Happy to get it on my iphone aswell now.,D.M.J. v. Reuler,10 ay önce,0
Let’s just appreciate all the pain iJustine goes through changing all her tech every year. ,SixSkyDiver,10 ay önce,0
"Great video, but I think it is still faster to just type the number and call it. =)",Josh Hampton,10 ay önce,0
The worst iOS 15 feature is how when you’re on a phone call and “mute/unmute” your mic it makes a sound and there’s no function to turn it off yet!,Lila Yang,10 ay önce,15
"My favourite features of a smartphone are these 3 things... the dictionary, highlight a word and look-up and speak the word which is especially helpful for those who are dyslexic or learning English and when I am in the car with my little son I would ask Siri to spell a word and Siri would spell it and say it.  Best ever feature to make life worth living.",Squeezy Hugs,10 ay önce,1
Another awesome video by our Apple queen ,Flávio Fonseca,10 ay önce,1
Hi Justine! what glass protector are you using on your 13 pro max?,Johanna Taboada • Voz y Violín,10 ay önce,0
You're awesome @ijustine love from INDIA 🇮🇳🇮🇳,FierceDragonYT,10 ay önce,0
Thanks for the review @iJustine,Manesh B,10 ay önce,0
우와 정말 영상을 잘 만드시네요^^ wow  cool,,10 ay önce,3
very good comparison - thx for your review,DDexter,10 ay önce,0
Wow these features I did not know thank you Justine!,Ana Membreno,10 ay önce,0
I haven't used many of the features in ios 15 yet so I'll have to use more of them,craig woodgate,10 ay önce,0
Love your videos Justine!,NevinWorks Official,10 ay önce,2
IOS 15 is by far my favourite ios update.,Prince Libuna,9 ay önce,0
Just so you know Justine I’m 9 years old and I want to be the next CEO of Apple!,PurpleSkyPlays,10 ay önce,21
"Justine, you just made my day",Ebenezer Sam,10 ay önce,0
eppel atualiza a câmera do iPhone 13 pro pra um zoom de 10x óptico 3x é muito pouco,vitor celestinoo,10 ay önce (düzenlendi),0
I love you vids Justine ️️️️,Ranjithe Malar,10 ay önce,1
I like the “now you’re not going to have anymore fun”,Ian Noo,10 ay önce,1
These videos always makes our days better,Help me reach 38k subs without any Videos,10 ay önce,16
Is there any dimming issue with heavy usage or long vide recordings under hot sun,Vishal,10 ay önce,1
To android users : No this is NOT a 5 years ago video.,iCyanide,10 ay önce,3
You don’t need the video is over.  Just end with “The fun has just begun” or “time for fun” or “Thanks for sharing the fun.” ”did you have fun? If so please take a moment and share this with your friends with function below.”  It is okay to treat us as you would friends.,Mark O'Connell,10 ay önce (düzenlendi),0
Another thing Apple need to do is to add rest days to be programmable into the Apple Watch because on a rest day my watch constantly trying to get me to sabotage my rest day is annoying because I have a hard enough time resting as it is,Be Healing,10 ay önce,1
"I love apple but
5:05 Live text - Justine ""This is the future""
2019 Google Lens - Am I a joke to you ? ",Andrew Chris,10 ay önce,1
Amazing program keep it up Best,Avintha Fernando,10 ay önce,1
What does the circle with the body mean in the top right part of the screen by the battery percentage indicator. It looks like a person,Travis Gould,10 ay önce,2
I love how buggy it is lmao,Franky Smigliani,10 ay önce,3
Amazing ,iTimDesigner,10 ay önce,0
"Focus Mode is one of the best features if you are flying a drone.

I set up a dedicated Focus Mode that automatically triggers whenever I launch my drone App(s). It blocks everything, so I can fly my drone without being disturbed. I can't even recall how many times I forgot to activate the do not disturb mode before iOS 15. It's amazing how many notifications, and even calls, you can receive in that 20-minutes time frame when you are just trying to film with your drone!  ",Paola Carli,10 ay önce,1
wow amazing features,kim harvy mercado,10 ay önce,1
if the feature from 4:50 works with handwritten notes i will actually start crying,lee,10 ay önce,1
So I have my first IPhone it’s the 12 I wanna know is the 13 better than the 12? How you like your phone?? I like the look of the 13 better I’m thinking about getting the 13 pro max soon but I wanna wait to see what the 14 models look like.,Keyisha Williams,10 ay önce,1
So close to 7 mil subs!,Dinith Meegahapola,10 ay önce,4
How do you get to the preferred network? 5G over wifi sounds cool,Vinny O,10 ay önce,0
Ha! “They’ve just had the fun”. Love it.,Streamlined,10 ay önce,1
Focus mode works so well it makes me believe my phones dead,Joseph Chapman,10 ay önce,1
That makes me happy all the time! ,Sydney Helton,10 ay önce,1
focus mode ... i need! thanks ,Jareli Brands,10 ay önce,0
HeY fRiEnDs WhAtS uP! Thats was so awkward and it made my day. ,Grace BP Plays,10 ay önce,6
The greatest tech reviewer in the whole wide worlddddddd is iJustine.,Randy Ragsdale,10 ay önce,0
"Love the ""what's happening what's happening""  ",Raven Fountain,9 ay önce,1
Hey Justine! Didn’t you get the pro Max this year?? ,Audrey K.,10 ay önce,0
Why is it when Ijustine holding her IPhone it’s always mesmerising to watch exquisitely awesome ,miles pogi,10 ay önce,0
"Mmmm, cute sign off ️. Great content as always Justine ",Toby Jacob,10 ay önce,1
"It’s not even a Friday night, and here we are",Max,10 ay önce (düzenlendi),6
Omg the mag safe wallet is life. All I need when I don’t need to carry so much crap is my phone ~ connect my wallet and my keys. Why did I sleep on this?,GEMINI 1978,6 ay önce,0
You’re so lucky  I have to wait another 3 weeks on top of the 2 weeks I ordered it ,Jordan Johnston smith,10 ay önce,0
Focus Mode stresses me so much  like the idea of setting it up is so exhausting,Arvid,10 ay önce,0
I wonder if Justine pre ordered the series 7 yet?,Personal,10 ay önce,0
Can you do iOS 15 features on iPad? Please? ,Alan Lemus,10 ay önce,1
So happy to be first here ,Shreya Mishra,10 ay önce,3
Yeah! I can’t wait until share play,𝓘𝓽’𝓼. 𝓢𝓪𝓿 #Road to 200,10 ay önce,0
omg miss u sister. i cannot believe i haven’t watched any of these videos in a way long time. ,Jeremiah Happ,10 ay önce,0
the intro  loved the video Jus ,David Paris,10 ay önce,2
live text is really a game changer for students,mia k,10 ay önce,0
"Does anyone else feel like this version of iOS is less polished than last years' versions? I'm running it on an iPhone XS, but it has way too many bugs for a finished product.
Maybe it's just me...",Eduardo Antohe,10 ay önce,0
"Justine, what makes you stick with iPhone? Not hating, sincerely curious? I'm always back and forth. I have been die hard Android for a long time. But I find myself wanting iPhone, especially their design. I ask everyone so I can get everyone's point of view. Do you keep it because you've just always used it, or do you have technical reasons and preference? Thanks",Mike Hoffman,10 ay önce,0
Thank you Justine for my Guayaki addiction. Currently have bluephoria in front of me,Nancy Urchak,10 ay önce,0
"I was curious, does anyone else iPhone battery dies at 20% with iOS 15",Fertastigo,10 ay önce,2
Ahhhh so excited!!,Lucy K,10 ay önce,2
I enjoyed that intro ,Haya Al Dossary,10 ay önce,1
The perfect way to end the vid would of been a huge burp .,STEVE WESKER,10 ay önce,0
lmaoooo you trying to figure out a sign off at the end. too cute lol,Mrs. RockKitty (VixxVoodooKitty),10 ay önce,0
those was a nice features and i am enjoying from my iphone 5s ios 12.5 seriously i am enjoying it,Mohammad.M,10 ay önce,1
"Hey there! New subscriber! What case do you have on this phone? I’m in a crunch and was waiting on casetify bc it has so many great reviews, never used it or really heard of it. Is this the Apple silicon pink? It’s pretty and I love your enthusiasm and knowledge so much pretty girl!",Lindsey Eskew,10 ay önce,0
Justine what’s your case for the iPhone ? Love it!,Patricia Lily Schouker,10 ay önce,0
That’s a yerba mate i guess. It’s your favorite drink since your dji osmo action review days. ,Jude Rico,3 ay önce,0
How much did Guayaki give you for the Organic Yerba Mate product placement?,Brian Willson,10 ay önce,1
️ Live Text,Omika Pasandul,10 ay önce (düzenlendi),0
"iPhone 13 Pro Max - CONS -
* Stale looks, the notch should have been gone by now.

* An absolute unit of a phone, 240g is a lot and a case doesn't make it smaller or lighter.

* 120Hz refresh rate not widely available in third-party apps at launch.",Ahmet Doğaner,10 ay önce,0
"the photos thing , is also my favorite haha!",daphus,10 ay önce,0
Watching this on my new iPhone 13 pro max can’t wait to see what else !,Trevor N,10 ay önce,0
Great vid and keep do it it,Tech boy,10 ay önce,0
IJustine LOVE ️ LOVE  LOVE  YOUR CHANNEL,Calvin Dean,10 ay önce,0
4:52 cool feature! I use PDF to Word online LOL,Serch Geek,10 ay önce,0
I love iOS 15,Jdudeo,10 ay önce,0
Love for sharing with us ,Beast,10 ay önce,0
"Apple: Automatic download in messages

    Android: Downloads sms messages automatically if you turn it on in settings, Android 7 - 2016



Apple: Shared with you",yesihave nonameforu,10 ay önce (düzenlendi),0
"Galaxy phones have that Live Text capability for awhile now it is on the camera under bixby vision you don't need to take the picture either to extract texts it's been awhile actually it isn't new or ""the future"" for galaxy user remember iPhone users are 2 years behind. Galaxy phone users have been living the future while iPhones are catching up our future lol.",Random Vlog,10 ay önce (düzenlendi),1
All the features are already available in Android from the old age... ,Gurumoorthy S,10 ay önce (düzenlendi),0
I loveeee the focus mode,hannahkingvlogs,10 ay önce,0
"“*sip* …okay bye.” I love this outro a lot please use it :,)",Ruben Verkerk,10 ay önce,1
Where is the setting for the 5G preferred over WiFi? I’m not able to find it and the only thing I have found is that it’s part of the developer tools.,Zimlander,10 ay önce,2
I am from Bangladesh. Awesome your Review. I love iphone. Thanks.......,Md shohag Matubber,10 ay önce (düzenlendi),0
"Android users watching these ancient features they've using for a decade be like.
""Thats cool""",Brijesh Roy,10 ay önce,1
I like your videos they are fun to watch I also like your voice,MrMill,9 ay önce,0
I love all your videos,Shreya Mishra,10 ay önce (düzenlendi),1
My favourite iOS 15 feature is live text,Sourav Das,10 ay önce,0
I'm gonna have to try Live Text when I get my new IPHONE.,Randy Ragsdale,10 ay önce,0
You can even just use the call data detector and it’ll just call,Liam Edds,10 ay önce,0
"You dont' even need to copy paste the number into the phone app, it works directly from within the photos or camera app, most of the times.",Elephant's Computer,10 ay önce,0
5:00 so older iPhones don’t get live text? Not on my 8+ ,Nathan,10 ay önce,1
Love it. I do worry about ID on phone because of police.,Sagacious Apotheosis BLM,10 ay önce,0
HI JUSTINE YOUR AMAZING LOVE YOUR VIDS,kylie conole,10 ay önce,2
the ios 15 update drained my battery health... thanks for that apple...,Julia,10 ay önce,0
Google lense it's better because it also can recognise hand writing and you don't have to take picture every time,Chidghan,10 ay önce,0
great new intro please keep it,Tony,10 ay önce,0
I have never experienced WiFi being worse than cellular  network. Mind blown.,Amber Fickes,10 ay önce,0
Live text is the hit feature of this iOS update.,Hradayesh Nimavat,10 ay önce,1
"iPadOS

Settings",alessandro del bravo,7 ay önce,0
Why does the iPhone 13 notch seem more distracting to me,Chris Gavouras,10 ay önce,0
"Hhhhhhh

I loved the ending ",Ibrahim ZaQOuT,10 ay önce,1
All features available on android for years now ,Gamer Today,10 ay önce,0
I wonder if iJustine is conscious with her phone's batter health ,John Eduard San Luis,10 ay önce,0
"The only thing that I don't like about iOS 15, is when you get a text message you cant swipe to respond like you used to be able to do..",E M,10 ay önce,1
Focus mode is awesome,Zach Cline,10 ay önce,1
Hii huge fan. Love your content,Daniel Jacobi,10 ay önce,0
"justine, change the video aspect ratio to 18:9
this is the best aspect for iphone users :)",sebrport,10 ay önce,0
Nice video iJ!,Campwise05,10 ay önce,1
5:01 and after 11 years we say “iPhone 13 is so old”,MrBrownFries B,10 ay önce,0
Coooool video I looove it!!!,Karelyn Fuentes,10 ay önce,1
I think you should get the iphone 13 Pro X plus in all the different colors. They are so adorable and very cute & affordable.,Hof79905,10 ay önce,0
"Does the ""search for live text in old photos"" work now? I can't get any search results from my old photos.",Jan Viderén,10 ay önce,0
Great nice videos ..like explications…please ..it s 13pro or 13pro max??,ali cherif mohammed el amin,10 ay önce,0
Where is the setting to constantly backup your phone?,Jerrl Evans,8 ay önce,0
Digital Id? Yeah that will work well for the ment.,IHateUTubeAds,10 ay önce,0
Love the intro :3,Dwijaksara,10 ay önce,1
Just got my iPhone 13PM YEsterday and I’m in love already . But I notice about the slow mo on camera is it normal it flicker ? Not sure anyone will notice . Hope someone can reply and let me know if it’s normal ,jovie velasco,10 ay önce,0
Hey Justine do you know why we can’t use share play on FaceTime?,CP Designs,10 ay önce,0
Nice are you gonna unbox the new switch OLED next?,Karson Floyd's Art And Reactions,10 ay önce,0
"Justine: I have been using the iPhone 13 for a while
me: that is the iPhone 13 chungus edition!",Bhavanshu Ganesh,10 ay önce (düzenlendi),1
Features of win 11 should be discussed by u ,Prec Attack,10 ay önce,0
My fav feature is the background sound (a white noise),Roosevelt,10 ay önce,0
"I haven't own a single iphone or any Apple Product, But I always watch here Video. Reason you many ask, is here Energy & Positive",Sarang M,10 ay önce,0
What model iPhone 13 did you get for yourself?,Gal3,9 ay önce,1
This is Pro or Pro Max ? Thank you !,G T,9 ay önce,0
Hey @ijustine do you prefer using Iphone 13 pro max or Samsung S21 Ultra?,Jay Patel,10 ay önce,0
How do I turn on the 5g preferred over wifi?,jacobhasagun,10 ay önce,0
"I personally like your traditional intro/outro: ""HEY GUYS IT'S JUSTINE!!! // I'll see you in the next video. BYEEEE!"".",Jordan Bergstrom,10 ay önce,0
Does anyone know what MagSafe case combo she is using?,Nickole Rodriguez,10 ay önce,0
ios 15 has been really buggy for me,JADíors World,10 ay önce,1
I have the iPhone 12 Pro Max but I really want to upgrade to the 13 pro max because of these features,Abby Stephens,9 ay önce,0
justine did you know that there is going to be a new ipad  pro and 11 inch and 12.9 inc i think there are going to make the ipad 12.9 inch 13 inch,Rxqux,10 ay önce,2
Firsttttt yay!! I love the new iphones and especially with ios 15.  AMAZING!!,Patric Partridge,10 ay önce (düzenlendi),0
Lol I love the bloopers at the end lol,Keith Stewart,10 ay önce,0
I LOVE YOU! YOU ROCK!,Random Cute Videos,10 ay önce,1
Great video,iTimDesigner,10 ay önce,0
Yesterday YouTube recommended me your 13 years old video and I’m 14 ,AHMED AFAQ,10 ay önce,0
I wish they let you turn off the search pull down from the Lock Screen. I hate it so much. I don’t even like it on the home screen.,Christopher Michael,10 ay önce,1
Doesn’t feel like a favourite feature video but rather a iOS 15 recap,BMO 3804,10 ay önce,0
"Selectable text in photos has been a thing on Google lens for years for crying out loud, have some self respect ",Aljosa Cebokli,10 ay önce,0
THANK YOU!,gracetv,10 ay önce,1
Verey good,Hossein Jafari ali por,10 ay önce,0
Best video of 2021 ,Robert Mitchell,10 ay önce,1
What are you hoping Apple will implement in iOS 16?,Jordan Sanchez,10 ay önce,0
Love the intro ,jerry cooper,10 ay önce,0
"Hey, what screen protector is this?",Jac Firth,10 ay önce,0
Where do I find 5g preferred?,Daniel de Jong,10 ay önce,0
Can someone tell me if I can connect two phones (two iclouds) to one macbook?,Mariam Hossam,10 ay önce,0
The fun is after is good. :) cuz fun starts we we have a healthier relationship w devices. :),Sarah,10 ay önce,1
When is more updates about iPhone 13 and iOS 15 updates and new cool features,MERF,7 ay önce (düzenlendi),1
Nice ,Nomad Kukreti,10 ay önce,0
You are great.lolove from Bangladesh ️🇧🇩,TECHZONE Digital,8 ay önce,0
I just my 13 pro max I’m so opposed with the cameras,Tori Harpole,10 ay önce,0
You can tell how small someone is depending on how big this iPhone looks in someone’s hands lol,TechOutAdam,10 ay önce,0
Great ,iDillyD,10 ay önce,0
I really can’t find 5g over Wi-Fi setting ,Scott Jackman,10 ay önce,0
My beautiful blonde wife wants to buy an iPhone 13 right now ,Younes Ten,10 ay önce,1
Idk about you guys but my lte is usually faster then my wifi and my 5g… I recommend if your guys iPhones service is being slow change it to lte and it will be super fast.. because 5g is just now getting used and there making more and more towers for it but we are at peak lte right now.. so go and try that out trust me you won’t be disappointed,Marcus Lee,3 ay önce,0
loved it,Noslarc04Gamer&Comedian,10 ay önce,0
you should talk about the android 12 on your android phone justine!,Sandi Hermana,10 ay önce,0
"Great communication as usual Justine , but what was in that can ? ",Richard Warner,10 ay önce,0
You don’t have to take a photo to enable live text.,Xsadensio Farrow,10 ay önce,0
"I was curious, does anyone else iPhone battery dies at 20% with iOS 15",Fertastigo,10 ay önce,1
Wishing to have an iphone like that,Kurt Estorquia,10 ay önce,0
I love this Channel,Sai Htet Aung®️,10 ay önce,2
Hey Justine what you think about OnePlus Oxygen android 12 update open beta,Sagar Agrawal,10 ay önce (düzenlendi),2
please dont shout 'this is the future' next to an android user ,Isuru Kasun,10 ay önce,0
️ you Justine,Mr. Mak,10 ay önce,0
I thought shared with me has been around for a few ios versions now?,Will,10 ay önce,0
I just updated my phone to 5g and it is giving me more problems than my previous iphone,Tameka Turner,10 ay önce,0
Why is it that I can only clear my notifications from the Lock Screen ?? I can’t really interact with them when I get them — and when I do it interrupts me to launch that said app,3DSergio,10 ay önce,1
All the features android had 10 years ago ,littnature,10 ay önce,0
My favourite iOS 13 features on iPhone 15,StompsYeen,10 ay önce,0
We are iPhone Pro Max case and wallet twins! ,SharrieTech,10 ay önce,0
You are my favorite YouTube 🇺🇬,Shaban,10 ay önce,1
Omg lol I have the same phone and case I still can’t get over I got it,LeeshawnH.,10 ay önce,0
Girl I want a review not a repeat of what they said at the event,Lorenzo,10 ay önce,0
This features available in android billion years ago,Jeetu Prasad,10 ay önce,0
@iJustine are you getting the Switch OLED?,Dalton Mopr,10 ay önce,0
The ending is hilarious,Eddie😍😍😍,10 ay önce,0
Nice video,Kamlakar Sable,10 ay önce,1
Scan txt is even faster it’s like instant,Collin Stuart,10 ay önce,1
Totally mkbhd lol  love ya Justine ,Kizzy West,10 ay önce,1
"why copy past from picture  doesn't work on my 13pro max?:( of course, just like siri, it does not support Polish language: ( thanks apple :(",Huragan_pl,10 ay önce (düzenlendi),0
Love You Justine ️..,RAM SOLANKE,10 ay önce,0
Can you please do a whats on my iphone 13?,Kailey Wheeler,10 ay önce,0
Do a part 2,Wj General Marketing,10 ay önce,1
4:57 lol I have been using this feature in Android Photos for 3 years now. These so-called iPhone kids are noobs.,Quickfever,10 ay önce,0
What about the new spatial audio,David,10 ay önce,0
You should unbox the new Nintendo switch OLED,Hazel,10 ay önce,0
I love your video,Enrick Van Rensburg,10 ay önce,1
Is that the max cause I really want the 13 max ,CHUNKSENPAI,10 ay önce,0
ok so I'm a android fanboy I don't like iPhones but this phone seems so nice,Deetztea123,10 ay önce,0
"Ios 15 is too buggy. Should have waited for some more updates. Random settings turning on, and only a network reset fixes it temporarily.",Andrei Pop,10 ay önce,0
I think companies are following or adapting ideas from old science fiction movies,letsreviewit,9 ay önce,1
0:00 we’re not friends….,Superstar🅥eeking🅥,10 ay önce,0
"I think the caffeine hasn’t kicked in in the first 30 seconds of the video 
edit: nah it’s the first minute of the video even XD",Andrew Salao,10 ay önce (düzenlendi),1
Are you using the pro or pro max in this video,Missy Casillas,10 ay önce,1
Is that a west coast or east coast studio?  Happy for you either way.,Michael Surratt,10 ay önce,1
Love you ijustine,Nick Silva,10 ay önce,1
Lol tried with the new intro,MARSUPIAL STACEY,10 ay önce (düzenlendi),1
When she said live text was the future and google had it for a minute,Tony Nguyen,10 ay önce,0
"Apple users are SO FUNNY...the text selection in pictures has been around for years... It's called GOOGLE LENSES  (But for her it's ""the future"") ",Gl Fer,10 ay önce,0
I updated iOS 15 yesterday morning,Nisha Vijay,10 ay önce,0
That’s Marques’ sign  ,Callistus Nuamah,10 ay önce,1
Make a video on vivo x70 pro plus,Bothkurwar Sai krishna,10 ay önce,0
This is so cool,you know with Marty Kauffman,10 ay önce,0
Any good call recording app for iphone ?,harshal9821053457,6 ay önce,0
"Peace out, keep it simple.",Michael Silver,10 ay önce,0
"I also got the iPhone 13 pro max, 128gb in white/silver. i did an unboxing and test video on my channel! if anyone has been debating on getting it. GET IT, YOU WILL NOT REGRET IT!!!!! i love mine and it was worth every penny, lol. i love these kinds of videos, thanks for sharing!",NICOLETIANA,10 ay önce,0
The homie with the early upload ,MARSUPIAL STACEY,10 ay önce,1
Here we go again with that bs these apple super fan thinking it’s new when android been doing this for years.,Lee Xiong,10 ay önce,0
idk to laugh or be worried this FEATURES you call are a passive must have on android :/ ( I love both android and IOS ) but apple owns your phone not you,Asz clips,10 ay önce,0
I hate that iOS 15 has BROKEN my use of podcasts with driving directions via CarPlay. It doesn’t work on my iPhone 12 (but does work on my iPhone SE which I have for work). Hate it,Luke M.,10 ay önce,0
My favorite feature on my iPhone 13 Pro Max is when I try to click on something … NOTHING HAPPENS! Then I have to restart any given app and hope it works.,Vincent Castillo,10 ay önce,1
And thanks by the way fo sharing,Terence Landon Grey,10 ay önce,0
️️️,Gab Lorenzo,10 ay önce,0
"Hi Justine, can you see If you may can make a video when you talkig about a pair off Samsung earbuds. It would be intressthing to her your touchats. love you",Singerslayer,10 ay önce (düzenlendi),1
Curious update ios 15,Vado Fusion,10 ay önce (düzenlendi),0
Nice video,Shayaan Romi,10 ay önce,1
Excellent….,Gerardo Varela Macuitl,10 ay önce,0
“Bad sound makes good video look bad.”,BJS 2022,10 ay önce,0
I love this viddd,zt..editss,10 ay önce,1
I used the live text for my school paper lol,Sierra McRoberts,10 ay önce,0
LMAOOO Samsung has had live test since forever,bobabooty,9 ay önce,2
Justine I’m upset they don’t have SharePlay yet,BAILEY WILDER,10 ay önce,0
I can’t even swipe right to open a notification anymore on Lock Screen. It drives me but,Real Musics,10 ay önce,0
So true though!,Busted Jug Official,10 ay önce,1
review android 12 beta,Shaan Khilnani,10 ay önce,0
