text,author,date,like
I feel like having a dashcam is a must in LA. It makes the insurance claim process so much smoother. My gf was in an accident with several witnesses and teslas and nobody stopped to offer their help. The at fault driver who turned left in front of my gf didn’t accept responsibility. We have the viofo dashcam and with the help of the footage it only took two weeks for the two insurance companies to settle the claim.,Mirtill Hagymási,8 ay önce,6
Honestly thankful Justine came up for dash can reviews! Love the honest feedback!,Makayla Beatty,6 ay önce,0
"I have this dash cam also. It's a great dash cam but I'd recommend getting the official Nextbase SD card, or do some research on choosing the right one. If you cheap out on the SD card you'll find the unit crashes all the time because of the huge amount of data it's constantly writing AND deleting (not just writing) which is not a typical usage case for SD cards in a regular camera.",Dominic Pettifer,8 ay önce,6
I've been wanting to upgrade my dash cam. Specifically for an option that has a rear cam. Get soooo tired of idiot drivers that just ride your bumper.  Great video!,Daniel Cook,7 ay önce,0
It's like a legit camera. That's pretty dope. Love the screen capabilities,Casey Barahona,8 ay önce,3
I like the way the dash cam has been designed.,Randy Ragsdale,8 ay önce,1
"I’m in the market for a dash cam and had no clue which to buy but thanks to this video I don’t need to shop around anymore. Thanks, iJustine️",Chris Brown,8 ay önce,7
"I'm actually a dashcam YouTuber! I've been making monthly videos of ""Bad Drivers of New England"" for just over 7 years, so around 100 episodes. Though not as great during the pandemic since I'm full time work from home now! I've done some special edition videos when traveling, like Hawaii, South Carolina, California, Wyoming, etc. I'm surprised that your recommendation is in a relatively good price range too. Personally I run a $50 G1W but it's actually kind of junk and I've been meaning to upgrade it. My Tesla's onboard video recording as you know isn't great quality, but I sometimes use the rear and side cameras just to get that extra angle if needed.",StalePhish,8 ay önce (düzenlendi),1
Just the video I was looking for! Perfect! Thanks for sharing this!  happy holidays to you and your family ,KoCa Kitchen,8 ay önce,1
"I have got to get a dashcam like This!
I've been in an accident and witnessed a pretty serious one, too bad I did not have it then.",Andy Knows Tech!,8 ay önce,0
I just got my first ever Ram 1500 Bighorn in Decemeber and until recently I’ve been in the market for a dashcam and I’m so glad that I clicked on this video because actually I did see the Nextbase at my local Best Buy and I think I might be getting it now and it’s all because of you Justine! Long time fan and subscriber. :),James Campbell,7 ay önce,1
dash cam knowledge drop. crazy how many knock offs there are. Gotta get a Nextbase IMO.,Charley Fitzwilliam,8 ay önce,0
Thanks for this video ️ since I plan on buying a dashcam next year. Since I plan on getting a new job that requires me to drive around more often. So I was looking around for a dashcam that records good videos.,Alejandro Acosta,8 ay önce,0
"I'm in the market for a dash cam, I recently had my car tires slashed, parked in a private rented garage that the neighbors constantly blocking, parking spots on the street is very limited and poses a major problem for those trying to find parking in the late evening in my neighborhood here in Brooklyn NY, I've had several exchanges with the violators, basically trying to get them to stop blocking my parking space, in retaliation ",Dave Brown,5 ay önce,1
"I do a lot of app based work like doordash, uber eats, uber and lyft.  The first thing I bought before I even started working was a dashcam.  I got the Vantrue N4.  A lot of gig app workers like the Vantrue N2 Pro also.  Vantrue makes a decent cam but I'm always looking for something better because you can't get the footage from an app connected to your phone.  You have to take the card out or hook the dashcam to your computer.  That's really the only downside to my dashcam.  I may try the Nextbase out.",BamaGuyRTR,8 ay önce,2
"I got one of these because of your review. But one thing that absolutely doesn’t make sense to me, is the parking mode. When you close the doors or the car , or open the doors of the car, the camera goes into parking mode and locks the footage. I KNOW they knew this would happen so I’m not sure as to why they wouldn’t do something about it. The app also doesn’t alert you when you capture parking mode footage, you sort of have to just . . . Sort through the hundreds of door open and closing clips. Which will fill your memory card over time because the files won’t overwrite because they are locked! Also , if someone breaks into your car, they can simply take the entire dash cam, that’s with any dash cam however, I just heard you state that as I was typing my comment. I also sort of which there was some sort of locking mechanism over the SD card because a cop can simply take that out as well and everything’s useless.",Kenny Robman,6 ay önce,3
I'm waiting for the CES announcements I know there's gonna be more dashcams dropping and I know I definitely should have one on my car because I swear the people on Ventrua Blvd are trying to murder me half the time.,Kate,8 ay önce,0
I actually use an old compact phone (XZ1 Compact) as my dash cam ,Sony Technology Enthusiast [STE],8 ay önce,2
We got a nextbase dashcam as well but an older model. It's so reliable and having been driving with a piece of mind  is so satisfying even when you're parked. ,miles pogi,8 ay önce,1
"Rear camera on mine has a habit of disconnecting and doesn’t record, even though it’s plugged in. Only thing that seems to fix it is putting it back into factory settings (for a while anyway).",David Page,8 ay önce,2
"Great Video iJustine, but Next base internal batteries are their downfall. I have a 512G (facing rear) and a 612GW (facing forward). The vehicle isn't used daily due to Covid. I therefore have to keep them on charge in the house and I was involved in an RTA 31.12.2021, only the rear cam was in the car. :-(",Daryn Gardner,7 ay önce,2
I have been wanting to get a dash cam for a while now. Thank you for informing me about which one to buy.,Kavin Ramchandran,8 ay önce,1
I'll buy this one!,Convilious,8 ay önce,2
I’ve had my nextbase 222 over two years and I LOVE it. It’s saved me actually in many scenarios. I got hit and ran and it actually caught their plate and I managed to bill their insurance and her the driver charged with hit and run!,Jason Wilcox,8 ay önce,3
Great review,Dillan Mistry,8 ay önce,1
I will never forget your Nintendo switch videos it made my child hood better ,حسن الهاجري 🇶🇦,8 ay önce,1
You are amazing!!  Great job.,Pilotmitch,8 ay önce,0
People like me if I was a criminal would still see those cameras like come on but I would never rob anyone because I'm a good person! (Sort of),John Woodland,8 ay önce,1
Thank you Justine for the tip! You are the best. Love you ️,Karel Kubela,8 ay önce,1
I have a Thinkware U1000 dual channel. It's great until it starts bugging out.,phych,8 ay önce,0
 in what focal length did you film this video ?,Amir Mishali,8 ay önce,0
Excelente video ,Cultura Digital,8 ay önce,2
Justine video always make my day,MOVIE CLIP,8 ay önce,1
"Man as cool as these are, installing them in a seamless way is suchhhh a pain lol",NaoKeys,8 ay önce,3
Does it have motion detection?,Rbj Anenias,3 hafta önce,0
Just love it ,Zain Hasan,8 ay önce,0
"Well you have the built in cameras in your new Tesla, but you do have to still pay for the Tesla so, I understand. Looks like a nice dash cam.",Harry Solomon,8 ay önce,0
Most dashcam are great videos with daylight. Most of them fail in lowlight. Unfortunately we didn't even get to see any night videos of this dashcam.,fokingking,8 ay önce,3
"i'm 24 this year , cant believe i've been watching you since i was 17!!! But btw I miss the old vlogs how you use to hang out at home and show a bunch of cool tech or sometimes go out to get something to eat, when are they coming backkkkk",Sean Don,8 ay önce,0
Love your vids keep it up,Cameron,8 ay önce,2
The quality is okay. Blackvue is better in my opinion even though it cost more,Itz Flaco,8 ay önce,0
"Wow! I can't believe all the tech inside of Nextbase dash cams, so premium!",Kayla 🍆𝗙**𝗖𝗞 Me! Check 𝗠𝘆 𝗣𝗿𝗼𝗳𝗶le💋,8 ay önce,1
"Excellent video, only comment would be a dashcam probably encourages people to break in more than anything as they get stollen so you'd not have any footage of your rental car break in",Mr. Bacon Montages,6 ay önce,2
This has officially become an advertising channel.,Manny32V,8 ay önce,5
I've been looking for a dashcam and out of the blue this video came out. I never expect got the reference from you lol,Hendra Setiawan,8 ay önce,1
Nice dashcam!,Wyatt,8 ay önce,0
My main concerns are how are the night footage and license plate registered? Some dashcam claimed 4K videos but absolutely horrible at capturing license plate numbers when a hit and run occurred even when the tag is in full view in the video. Your review shows no night driving and excluded night vision details as if the device is only suitable in bright daylight.,Mangolite,7 ay önce,0
"Does anyone have a recommendation for a dash cam that’s good but isn’t super expensive? 
I just moved to the city this past weekend, so not only am I in a different area and new territory but I’m also almost broke lol. I wanted to get a dash cam as a precautionary measure, but I can’t get one that’s super expensive(moving is expensive and exhausting!). I don’t need all the bells and whistles, just a good dash cam that has clear picture and isn’t too expensive. ",Amara,8 ay önce,0
Can you have both cabin and rear mount at the same time? ,Elejac99,6 ay önce,0
"I have a 6 year old HD Blackvue and honestly the video quality looks very similar. The bitrate is the killer in these things, and it's always too low ",Phillip Parr,8 ay önce,0
OMG I literally just got this dash cam and you're reviewing!,Erick Landa,8 ay önce,0
Dang Justine is almost 40 and still looks like she's in her 20s. Stunning,lord Phygaro,8 ay önce,0
Ijustine can you please give us a review of your Tesla,Luis Gonzalez Ruiz,8 ay önce,3
"I'm gonna need some Tesla 0-60 runs with this, Justine!!!",Jon Jon Miles,8 ay önce,1
Great content. One question about the rear facing camera. Are you using the wife angle or zoom angle camera in this video?,Kawe T,6 ay önce,0
I’ve actually had to return my 622gw and get another and im thinking of returning it again. I don’t know why it might only be mine but both of the 622gw will always freeze.,Matt Vlogs,7 ay önce,0
"The item can be a bit pricy, but for everything that comes with it, you can't lose.  It begins at $369.95 for just the Dash Cam and goes up to $499.99 for Front and Rear Camera.
Features include Full 4K/30fps UHD Recording in Car DVR Camera- 140°  Wi-Fi, GPS, Bluetooth- Super Slow Motion @ 120fps- Image Stabilization- what3words- Night Vision- Alexa Built-in. ",CaptKundalini,6 ay önce,0
"Hi Justene, did you concider the Nordval dc102?",Peter Groenink,8 ay önce,0
Such a sweet girl with amazing smile and brilliant review really the world needs more girls like you lots of love from india ,Devika Forever,8 ay önce,0
I have the Nextbase 322GW love it,Doi Yama,8 ay önce,3
"I have Nextbase cameras in all of my and extended family cars.
First bought a Nextbase in 2012.
I have a 4K front cam and a separate 1440p rear cam in my Defender.",MaX Falstein,7 ay önce,0
"So, what is the difference between the ""rear view"" camera and the ""cabin view"" camera that both connect directly to the dash cam?  Confused by this.",Dennis Dougherty,5 ay önce,0
Nice video iJ!,Campwise05,8 ay önce,1
I just love it when the notification pops up“ you got a new subscriber” it makes me so happy,20k Subs before 2023,8 ay önce,1
Your videos are so so amazing and i love your YouTube channel very much,Rohan Dutta,8 ay önce,0
"Omg I’m watching vampire diaries, Season 3 and you popped up, was so unexpected!  throwback!!",Aaron,8 ay önce,1
Looks great. Does it record in a log profile? :B,Splinter,8 ay önce,0
This could of saved my A$$ when my LOANER 2021 Audi Q7 got hit by a DUMP TRUCK a few minutes after leaving the Audi dealership. Lucky everyone was safe even our pup.,Every Day Jay,8 ay önce,5
Can you please do an unboxing and a review on the NexarOne when it’s released here soon! ,Dakota Hill,7 ay önce,0
Nice dash cam,Edward Sanchez Productions,8 ay önce,0
Make a video on the Microsoft Surface hub 2s you using it and what’s up with the 2x version and talk about the 85 inch version of it as well,Ali Rios,8 ay önce (düzenlendi),0
"I have tinted windows, would rear cam footage still be clear at night? When I mean rear cam footage, I mean the driver side and passenger side windows. So we have a cam facing the front but if I was to attach the rear to the front cam, will the view still be clear when showing both side windows?",fatma gezen,6 ay önce (düzenlendi),0
Cool dash camera,JAG,8 ay önce,1
Justine always brings the heat with her videos.,Randy Ragsdale,8 ay önce,0
"This just happened to me a few days ago, I live in a town house area , i I was inside the house and looked out the window and saw it happen and they took off before I ran out my house, sucks I didn’t have a dash camera  now I’m stuck to pay the $500 deductible fee",Joelle Marie,1 ay önce,0
How amazing! ,Sydney Helton,8 ay önce,3
THAT'S AMAZING!!!!!!!!!!!!!!!!!!! : D,Mythicallizzy,8 ay önce,0
great video Justine! ,David Paris,8 ay önce,1
wow the dashcam footage even comes colorgraded...niiiice,_iron_patriot,8 ay önce,0
Oh man that mounts sweet,Honda Land,8 ay önce,0
I have been using this dash cam for a month and it’s my worst nightmare. It’s keep getting frozen and doesn’t record at all when I actually need it. It will stop recording in the middle of drive. Worst than a cheap knockoff dash cam that at least record. Also does not record in 4K while having rear view camera attached. ,Sh Aftab Yousaf,8 ay önce,0
I'm just happy you got excited about the goat!,Android is Preferred,5 ay önce,0
Just wanted to know if you were paid by the company for your review. The reason why I ask is that Amazon has review rating of the product at only 56% with some really negative reviews from verified purchasers. And this is not a cheap camera ranging from $300 to $500. Just want to make sure before I spend this amount of money.  Thanks,Damien Black,6 ay önce,2
Whats the maximum size sd card that it takes?  How compatible is it with a android phone?,Sj,3 ay önce,0
If I’m to rob your car I will definitely be taking that camera too ,Dream,8 ay önce,0
It's easy to say a product is great when the company sends you their $600 product. I'd say Bugatti is a great car if they sent me one.,CallsignMongol,1 ay önce,0
Why would you use an aftermarket dashcam if you have a Telacam and Sentry Mode on your Tesla?,Jonathan Maes,8 ay önce,2
It integrates with an iPhone! Nice.,Randy Ragsdale,8 ay önce,0
I wish I can meet a person like you. You're such an empath.,George Saviour,8 ay önce,1
How's the night or low light performance of this thing?,petrifiable,8 ay önce,0
"So if someone smashes your car to steal items, now he gets a brand new setup of cameras as well :/",Abs0lutespy,4 ay önce,0
,iShare by jBee,8 ay önce,0
"Is this a commercial or review.  When there are partnerships involved, its difficult to gauge unbiased authenticity.",UDPride,8 ay önce,0
"Justine, just got off the phone with Scully... said you were doing great progress in your daily shift... now it's 2 naps per day instead of 5. Happy new year !",Mike Romero,8 ay önce,0
hi can you do a comparison video of ASUS Zenbook pro duo vs Microsoft surface studio laptop.,Pawan Ayanchaa,8 ay önce,0
I wouldn't say this is the best. There're better products out there. Literally every review on Amazon from the top down is 1 star. 3.6 star rating for a 500$ dash cam is horrible,Josh H,8 ay önce (düzenlendi),0
"To the person reading this: Even though I don’t know you, I wish you the best of what life has to offer ️",Darvin Charles,8 ay önce,147
Entertaining ,KeVic,8 ay önce,1
"Until a reviewer has the aptitude to know and mention video quality to pickup license plates clearly, then you aren't a good reviewer.
How can the license plate subject not come up in Everyone's reviews of dashcams? It's the most crucial and proof test of video quality. Obviously as well, road signs/street names etc. And in Night View too.",HTSS8,2 ay önce,0
You don’t think If someone broke into your car they would just take the dash cam ,MA RC,8 ay önce,1
"Please read this -> If you buy a dash cam, turn off the speed. They’re not accurate and can land you in jail. One person a while back during winter slipped some ice. Cops saw it happen and pulled the person over. The person showed the dash cam footage to the cop and was arrested because the dash cam recorded his speed as 2,000 MPH.",HairyBottom,8 ay önce,1
Do you have to subscribe to a service?,Susan Thomas,8 ay önce,0
"THAT WOULD BE COOL IF IT WAS A PHONE TOO. 

WITH INTERNET,GPS,",kris ertmer,8 ay önce (düzenlendi),0
You sure this is the one? Amazon Reviews are awful however they are difficult to decipher if it’s user error etc.,DrMario Pepper,8 ay önce,0
6:55 ? you have a max speed of 68mph ?,haloharry97,2 hafta önce,0
"I have recently got this fitted to my car along with the rear view camera. I plugged it to charge within my house. I downloaded the app and followed the instructions and it connected straight away to my phone. However when I transferred to my car it somehow has lost connection to my phone? 
Is there anything I need to do to get it reconnected? I have tried uninstalling and reinstalling but it's seem to be taking a while to find camera",Claire Watson,5 ay önce,0
I think my cousin has one of these lol,Justin M.,8 ay önce,1
"2:15 If you had this dashcam, i''m pretty sure, that your expensive 4k Dashcam, would also been gone/stolen and then you still have nothing to prove. ",Frankie Char,4 ay önce,0
No joke getting a car broken into with all your stuff stolen would case some trauma.,TechOutAdam,8 ay önce,0
Yeah I got screwed over buying the OwlCam,Alex Illingworth,8 ay önce,0
The year is 2022 and we’re still tied to mini USB? ️ Beats the flimsy micro USB I guess ️,Aaron Feigen,4 ay önce,0
I own 522GW. Do you think it's worth greeting 622GW?,hitlar rajbhandari,6 ay önce,0
Holy cow we are spoiled 3 videos in two days ,The1civilman,8 ay önce,0
I literally was just talking about getting a dash can.,Ashley Jensen,8 ay önce,0
Justine you are the best,Edward Sanchez Productions,8 ay önce,1
Justine can u give us a review of youre new tesla in video thanks bye,pro_unboxing,8 ay önce,0
Very good,Kleber Tamos Isomura,8 ay önce,0
"Well, if they break into your car they will probably steal the cam as well. So not sure this will help if your car is broken into.",Roberto Toledo,2 ay önce,0
The Amazon reviews on this thing are bad. ,N Nicole,8 ay önce,0
FORGET the dash cam. Where was yall at in this video. Those sites and buildings was amazing,Doug Thomas,2 hafta önce,0
"Does it require the app? If so, do not want. Anything that requires an app which could stop supporting the device at any time is a horrible idea. There is enough e-waste in the world.",savagemadman,8 ay önce,0
Does this cam upload to a cloud automatically? If not and you had that in your car when they broke in they would of stolen the camera too and would not have their license plate or face,John morrison,3 ay önce,1
Can you do a loom bot review,Yusuf Miah,8 ay önce,0
Good video,LEE CHIN LEONG,8 ay önce,1
Hola Miss Justine and everyone ️,🐲 My Kitten Is A Black Belt 🐉,8 ay önce,1
Audio is decent but the video is great and that's what matters.,Dante,8 ay önce,0
"I get that this isn’t a super premium device, but mini USB feelsbadman",Collin J,8 ay önce,0
"Obviously, at 2:00 Hawaii story, if there were a dashcam camera installed, it would have been taken as well.",Jože Marinček,7 ay önce,0
I want the sword,Kunal Belamkar,8 ay önce,0
Tell us the negative side of this product too. I heard a lot of not good for this dash cam like infra red and more…!!,Jeofre Ocmer,1 ay önce,0
Good review video,Susanne Gyllengård,7 ay önce,0
I haven't bought one yet but can anyone tell me how you hide that big black piece on the power cord or is it not possible to hide at 6:01 ?,,4 ay önce,0
Guessing it's 300 bucks before I click the link,Honda Land,8 ay önce,0
Does this company not provide a camera for the rear?,Ok,8 ay önce,0
,KAYAL PHOTOGRAPHER,8 ay önce,0
Does it have to be plugged in the whole time? I don’t like a cord hanging,Matlock WK,1 ay önce,0
Only One negative for Nextbase622 is the parking mode enables after an incident not before.. so if you get hit you have a video of can driving off not actually hitting you and driving away.,Aman Singh,7 ay önce (düzenlendi),0
"oooooo la la, SOMEBODY got a Tesla!  (just teasin' ya. No, that's great. You're saving the planet and giving those little boys in Nigeria something to live for while they dig for Cobalt by hand)",Tim Sneed,3 hafta önce,0
"I just got involved in a hit and run, I have zero I for from the other car ",Efrain Julio,6 ay önce,0
I really miss your old setup and bg lol,Miro Pletscher,8 ay önce,0
I visit your channel and love your videos very much. I subscribed and hit the bell. I wish you good health dear friend,Trần Anh Vương Official,8 ay önce,0
We neeed a vid of an update closet tour because I bet there’s new stuff in there like phones Apple Watches,Aaron Coca,8 ay önce (düzenlendi),0
ihas anyone noticed  you goto site and zoom in on the lens it has writing 140 degree wide  f-1.6 lens  but what you recieve is a cheaper version lens but some show 1.3 lens  then some have no writing .  no writing on the lens  and the section that a mount goes in mine was a cardboard cover not the plastic flip cover,Billy Bob,3 ay önce (düzenlendi),1
"Justine, you should review your tesla",cosmyfication,8 ay önce,0
How do you view the footage.....I doesn't seem to work if its not mounted in the car.,John Owen,8 ay önce,0
Give us a update on your Tesla,Ahmad’s creates,8 ay önce,0
"but you can't have the rear window camera, the cabin camera and the main camera at the same time. that's kind of annoying",Vlad Inc.,2 ay önce,0
I want to get 2 because i do not like being looked at while im driving,Spicy Sage,4 ay önce,0
"I love Justine!  Pretty Girl, lots of energy, very little useful information.",Roger Huston,7 ay önce,0
What is this camera like to pick out licence plates at night. E.g. An oncoming car collided with side of my car and failed to stop after accident. When I reviewed my Nextbase 512G dash cam I was unable to see licence plate clearly.,Nigel Taylor,1 ay önce,0
I have a dash cam from Amazon and just finally put the back camera in the other day.,Can Can,8 ay önce,0
"I forgot you bought a Tesla, thumbs down for that. I still love you though.",venom5809,8 ay önce,1
I need to buy one for my kia forte gt,kia bass 879,6 ay önce,0
The microphone on this dashcam is so weak. And for the pricepoint i rather spend on a dash cam that has a good camera quality and audio rather than the best camera quality and poor audio.,Mina,3 ay önce,2
So it's a dash cam action cam,Honda Land,8 ay önce,0
"Was this an advertisement, or a review ? Damn , idk if this is the real deal or just a pump.",Kevin Johnson,3 ay önce,1
"Nextbase vs GoPro, which one?",Brent Straddle,2 ay önce,1
"You have a Tesla, why you need a dash cam car already have security cams.",Ravidu l,8 ay önce,0
How is that camera ,Krishna Singh,6 ay önce,0
"Eeeeee, a little too expensive for me",Scott Kelley,8 ay önce,0
Well I am sure that if your vehicle got broken into and the thief seen this dashcam that they would of stole it too so than you wouldn’t have video of the break in to give to the cops or insurance company,Sj,3 ay önce,0
Reviews say it freezes a lot. True?,Jerry Mancini,1 ay önce (düzenlendi),0
How does Jenna like that Bronco?,Doug Blomgren,8 ay önce,0
"Just found out 
I have the same birthday as ijustine 
omg",Fathima Zaina Mohamed Rawsan Faiz,8 ay önce,1
"What if cam is stolen, is vid uploaded somehow?",JP,5 ay önce,0
1:30 is that the Amboy Crater on the left?,Daniel Scuiry,4 ay önce,0
Wow looking so pretty ,JiTU kumar,8 ay önce,0
So does this work in a 80s car,THETECHANDCARCHANNEL222,8 ay önce,0
8:26 - Concrete jungle. ,meme GOD,8 ay önce,1
you need to go back making more videos and do less of the traveling,Elyas Mehdar,8 ay önce,0
Thinking of buying one,Krishna Singh,6 ay önce,0
"""... and Jenna is going... One mile over the speed limit"" 
Jenna: D:",karsten600,2 ay önce,0
"Sister tell me should I buy magsafe battery pack,is it worth buying or a normal magsafe adaptor does the job?",Kaushlendra Pratap Singh,8 ay önce,0
What about parking? You didn't talk too much about parking mode.,waelben2000,7 ay önce,0
There’s a picture of Justine in Webster’s Dictionary for the term “over the top.”,just4fun1989,1 ay önce,0
“DO NOT SCARE THE GOAT” -Jenna E,nTV,8 ay önce,0
That's one very expensive potato!,YoRHa 2B,8 ay önce,0
So if they break in ur car how will the recording  help if they steal the camera,Talo C,7 ay önce,0
,LAV 777,8 ay önce,0
Justine you have a Tesla you don’t need a dash cam,Wesley,8 ay önce,1
Hi can you control using your phone and if your home use the camera to see videos on your phone,M family,2 ay önce,0
Psychedelics subbing!,Sergi,8 ay önce,0
When she said “4K quality” I kept hearing “potato quality” and I thought what’s potato quality??,Kenji Fox,7 ay önce,1
How well does it work with ANDROID?,THETECHANDCARCHANNEL222,8 ay önce,0
"Great review but you do your research you know to stay clear away from this dashcam, too many complaints of silently freezing up. That's not good while your car is being broken into or you are in a fender bender way to fail at the exact situation that you need it to work. Plus you never listen to YouTube reviewers they are just advertising.",Riczon,8 ay önce,0
"Dashcam story: I have both front and rear mounted dash cams. I was rear ended and the person who hit me told their insurance that they were rear-ended (hit and run) and pushed into me. This was not true, and I had dash cam video to prove it. Without the footage, her insurance wouldn't have accepted full liability, and I would have been on the hook for the $500 deductible in repairs with my insurance company. GET A DASHCAM!",MARIA- 🔥𝐆𝐨 𝐓𝐨 𝐌𝐲 𝐂𝐡𝐚𝐧𝐧𝐞𝐥 [𝐋!𝐯𝐞],8 ay önce,2
"Wow! I can't believe all the tech inside of Nextbase dash cams, so premium!",Seth Willingham,8 ay önce,2
woahaha compatibility,k a i z ®,8 ay önce,0
Love,Heather Astbury,8 ay önce,0
DISCLAIMER.. I run this in my car but I'm switching to blackvue because the G22 GW has a horrible overheating problem. It will straight up freeze and I'll have to unplug it until it dies from the battery power and plug it back in. Sometimes I even get a black screen. Also sometimes the cabin camera decides not to even work so I have to unplug it and plug it back in. I'm going to sell it. Anyone interested?,Creator Hut,7 ay önce (düzenlendi),0
,ELTON TSANG,7 ay önce,0
but it has no rear camera?,Satta Utsho,6 ay önce,0
That screen is way too big. Seems like an ancient design.,Gino20202,6 ay önce,0
Gooaaaaatttt!,Whoopsie95,8 ay önce,0
Love u justine,сыла й,8 ay önce,1
IJUSTINE WE ARE WAITING FOR THE APPLE SMART GLASSES UNBOXING.. WHERE ARE YOU GIRLIE????,ari,8 ay önce,0
"It's cool what it does, but it looks freaking dated - polaroid 1984...",Ultimate Awesomeness,6 ay önce (düzenlendi),0
Shout out to you and Jenna.,R-Rod,8 ay önce,0
Nice,Namashivath Saravanan,8 ay önce,0
I bought a dashcam! PROS: all the proof my insurance company wanted! CONS: was hit by another driver literally the same day i plugged it in. coincidence? i think not.,Adrian,8 ay önce (düzenlendi),0
I need a microsoft surface go 3 unboxin and review,TECH COMPARISON,8 ay önce,0
"It's a dashcam.... Why is this person sooooo over dramatic? She must love getting free stuff. Its a good camera, but sheeeeeesh turn it down like 12 notches...",rcatank,13 gün önce,0
I don’t see iphone i watch only you ,Unlock Properties,8 ay önce,0
Why do you support NFTs?,Scrooge McFuck,8 ay önce,0
,chino YT,8 ay önce,0
I have one does it seem like it die fast? And live play doesn’t work when in doors,Inez Love,8 ay önce,0
I need wireless dash cam,Submittion to the god,3 ay önce,0
IJustine  why do you choose to ignore the ethics of apple products. I want to hear your views on the issue. They are currently exploiting people across sees and that’s not okay. I understand you like apple products and I’m not asking you to stop. But as an influencer you should let your viewers know the whole picture of these products. You are a wonderful person and I just wanted you to know what you are promoting.,Jesus,8 ay önce,0
Super like I maybe buy it,Barak Cohen,6 ay önce,0
Night vision?,x213ERx,8 ay önce,0
BING BONG!!!!,Seth Willingham,8 ay önce,0
Can review yourTesla,GiannisM,8 ay önce,0
Nice ️ but I m a fan of Hammad Khatri. He is hearing impaired Youtuber. No one notices him. His channel name Hammad Khatri,Hammad Fans,8 ay önce,1
The best? Nexar is really good.,Dakota Hill,7 ay önce,0
️️️️,Vlog BGM No Copyright Music,7 ay önce,0
wheres the night time footage? thats whats important,Lilibet Andy,5 ay önce,0
thats impresive,user2,6 ay önce,0
Your Tesla has one built in ????,Ethan Green,8 ay önce,0
nice,behrouz balouch,8 ay önce,0
