text,author,date,like
"LOVE your music; it's pleasant, perky, hardly noticeable, b/c it's so subtle that it's 0% interference with your script -- masterfully perfect volume.  To be honest I only noticed it near the end, at which point I most thoroghly enjoyed it.  I'll be listening for it from now on. Thank you -- sooo professional, did I say I love it?",GJ Cauldwell,10 ay önce,52
"I just got my Apple Polishing Cloth today. Super impressed by the thickness, durability, not to mention the Apple logo. I’m addicted and am already thinking of getting another. I had to open it for my husband, just like you do. Thanks for this video, because it’s super true. ",Yeti’s Place,3 ay önce,1
I am surprised they don't sell a cleaning cloth for the polishing cloth.,Mitesh Dutta,10 ay önce,85
"OK, so when I saw the notification for this video on my screen, I started to laugh.  I guess this is the cloth we've all been waiting for?  Cloth Version 1.0. Thanks Justine, but I may wait for the update (just in case there are bugs)...:-)",Paul G,10 ay önce,41
"This is probably a historic moment in the entire history of reviews. This cloth is even more expensive (relative using purchase power) in countries like mexico, where I believe it goes for 600 MXN. If 20 USD buys you a meal at a restaurant (drink + tip), 600 its about 2 meals. Some people actually get offended if you tell them about this cloth!",Daniel López García,10 ay önce,4
8 minutes? ok.. sits down,,10 ay önce,929
iJustine can literally make any Apple videos in minutes,iAmDickel,10 ay önce,3
"By far the best thing I've ever used to clean my screens is one of those microfiber noodle looking things they put on the end of dusters, they seriously work like magic",WillyWonka1236,10 ay önce,3
I actually just watched iJustine unbox a $20 polishing cloth,Limitless Entertainment™️,10 ay önce,82
"I love how honest she is about why she bought them!! cheers!
I don't often watch her, but when I do I enjoy it thoroughly.

Edit: You sold me on it, your excitement is infectious, it compelled me to buy one. I am apple sheep now, just like you. I hope you are happy.",Prateek Chawla,10 ay önce (düzenlendi),7
"""I bought it and I'm proud of it !""  - that has to be Justine's new motto, sums her up so well.  I'm sold.     ",Peter Bowen,10 ay önce,33
Only iJustine is capable of such an amazing review on such a simple product,Paradiiiice,10 ay önce,0
"I love those types of cloths :) I never knew apple released those things , that's cool  I really like apple products they are very well made and worth the money I feel :).",Autumn Prestwood,10 ay önce,1
"Awesome video :D
I ordered 10 right now. Thanks Justine!

New AirPods looking good but I will stay with my pros. ",bellyards,10 ay önce (düzenlendi),0
This is like the only affordable thing for most people sold by Apple lmao,Strategic Sam,10 ay önce,38
"Is this an eight minute review of a polishing cloth? Yes. Am I going to watch it all? Yes. 

Also, they could make a killing of they offered different colours, lol.",fictionalbeauty,10 ay önce (düzenlendi),2
I bought my polishing cloth at Dollar Tree  I works fantastic on my iPhone & iPad ,Mike's Vegas,9 ay önce,0
"Justine: “Can you even tell if that’s smudgy?”

Me: “No because my phone display is so smudgy XD”",Mr Music,10 ay önce,21
I’m pretty sure I have one of these from like. The early 2000’s. That came with my first Mac or something. I had a 2006/2007 iMac. It was a black microfiber cloth with a really nice fabric density to it for cleaning. I bet I can find it somewhere.,Linny,10 ay önce,10
"Honestly if Apple made this a $1000, Justine would still buy it and give a 5 star review lol.",Sameer Katte,9 ay önce,1
"5:14 That soft, smooth closure of box, so satisfying.",Mrunal Kapadia,10 ay önce,5
Of course Justine would make an eight minute video on an Apple polishing cloth. BUT I LOVE IT!,Jason Zhao,10 ay önce,4
"Best product release ever, simply the best review on YouTube",Richard Howell,10 ay önce,69
"We love you Justine!!! Thank you for all your time, effort, & energy <3",Lia Fei,10 ay önce,2
Justine is a gem of the youtube community <3,Alec Butt,10 ay önce,1
THIS is the consumer technology journalism we need.,Extratone,10 ay önce,121
Unbox Therapy and iJustine need to make a video together finally!! They’re so similar yet so different,AdamsApples999,10 ay önce,6
This has to be one of my favorite iJustine videos this year!! I loved this!!,Noel Negron,10 ay önce,1
"Justine, queen of unboxings  ",Juan Pablo T,10 ay önce,1
"As always, love your video. I feel the same as you about a polishing cloth. I was curious what color watch band you had on in this video?  I am receiving my leather link band today, I ordered the golden brown color.",carol hallahan,10 ay önce,1
"I think I’ll actually buy this one! I genuinely carry a cleaning cloth in my pocket EVERYWHERE I go, because of glasses, camera lenses and screens. The one I have now have a few defects. The sad thing, is that it is Opel branded, which is my favourite budget vintage car brand (the new Opels are kinda boring… I like the 60s-80s opels, they are sick)",Olav Alexander Rød,8 ay önce,0
There was so much aggression in this review… I loved it!,Adalila Anguiano,10 ay önce,0
I could talk up Justine all day. Literally one of the best YouTubers out there. She sticks to her opinions. She’s not afraid to say what she wants to and is comfortable being herself on the internet. I’ve never met her in person but I’m unbelievably proud of her and what she’s done. I love these funny videos they make her content feel more genuine. Keep it up Justine. Freaking love the content. This is why I’ve been subscribed for 9 years.,Lance Ozminski,10 ay önce,8
"Now, this is the video that I have been waiting for, thank you Justine ",iMertS,10 ay önce,0
Only Justine can make a 8 min YouTube video on an Apple Cloth and being amazed by it,Matt,10 ay önce,0
What's the frequency range of the cloth?  Does it pair well with Android devices?  Will it create a time displacement vortex if I get it wet?,Skullcrusher_1,10 ay önce,1
"I love that y'all make fun of it yet it's sold out, lots of laughs! ️",Cliff Gerardo,10 ay önce,0
Great video.  I am gonna buy three cloths!  I love that you support Apple in all their endeavors!,SquidsVille,9 ay önce,0
iJustine is always on brand. It is equal parts wonderful and hilarious.,Nicholas Benjamin,10 ay önce,4
"When I had only had my 1st gen AirPods for about a week they fell out of my pocket while I was on a walk. A couple hours later I realized they were missing and found them out in my front yard in the rain. I couldn’t believe first of all that I had the good luck that they just happened to fall out in my front yard and not somewhere else on my walk where I would never find them, but also that they were not damaged from the rain at all!!! They still work and I gave them to my mom when I upgraded to my AirPods Pro.",Carina G,10 ay önce,0
I just loved every minute of this review lol,Sara K. E.,10 ay önce,2
"@iJustine it’s very impressive you can talk with passion, humor and self confidence about a cloth. So you get a like for that. But I keep using a no-name brand with pride :)",Fabian,10 ay önce,0
Hey Justine I’m a huge fan I have been watching your vids for 7 years now I watched every single videos you’re the best Justine! Keep it up! You’re one of the best tech YouTubers out there I wish I can collaborate with you      Love from Malaysia 🇲🇾,LX MUSIC-LXM BASS BOOSTED,10 ay önce,1
"I fully support you spending your money on what brings you joy! Now please let me know if/when an orange one comes out so I can buy them ALL. K, thanks. ️",aronc24,10 ay önce,1
I cant tell if it’s sarcasm or she is really hyped for a 20 dollers cloth,2062 Arnav Kathuria,10 ay önce,3
"Justine you are a National Treasure, I love you!",KNIGHTFALL,10 ay önce,2
The reason it is out of stock is probably because they haven’t made many of them yet NOT because millions of people have bought it.,David Jacobs,10 ay önce,3
"I watch tech videos so i can can make an appropriate decision when i purchase, i came across this one cause I’m subscribed to your channel and don’t really think makes you any good.   Seems more like a fan girl than an objective informative piece.  Despite that, keep doing the good work.",Pedro Fondeur,10 ay önce,0
This was absolutely the best review I've seen in a long while ,Brain Wave,10 ay önce,3
"I’m old enough to remember when Macs came supplied with one of these in the box. Hell, I even have the one that came with my iPod touch in 2009.",Alex,7 ay önce,0
Apple has done it again.  Product of the year.,DarkTyyp,10 ay önce,4
"Love these Apple cloth videos  If you haven't already, Lew from Unbox Therapy had a good one too. That's a must watch.",Dominick DeMarco,10 ay önce,1
YES the review I’ve been waiting for thank you so much Justine,FAKELEO,10 ay önce,1
Best product review I have seen all year! You rock!,Bryan Bruce,10 ay önce,0
"So... Apple basically saw what Xiaomi was doing, selling basically anything and everything including stationery with their brand on it, and looked at their core audience and was like ""hmm yes...""",Zulqarnain Aidil,10 ay önce,0
I think it is beyond adorable. I hope you got one in every color and that they match your decor.,Hof79905,10 ay önce,3
It's funny that she can brag about a CLOTH for 8 minutes straight.,Sanjeev Verma,10 ay önce,3
"Justine somehow will convince you to get the polished cloth , being the most revolutionary thing here . Even after you think it’s ridiculous you’ll start to think twice. Love her hype ",Pankaj Kushwaha,10 ay önce (düzenlendi),5
"Is the charger USBC or still lightning?

Also I was lead to believe isopropyl alcohol will ruin the oleophobic coating on a display’s glass",SinJon,10 ay önce (düzenlendi),0
I'm actually surprised Apple delivered the cloths before they could find a way to hide the crease....,A. E. F.,7 ay önce,0
Always watch another reviewer before making a purchase… is great advice after watching this one…. Those apple checks must be HUGE.,Joshua Nolan,10 ay önce,0
"Love your passion. You’ve almost convinced me 

Also, somehow never noticed four tattoo before!",Alexander Ross Games,10 ay önce,0
Now she'll have a lot of work to polish all her apple devices :D,ScytheReaper,10 ay önce,7
I’ve been Waiting for iJustine’s level 10 of happiness and excitement review of the cloth before I pick it up. Also curious when ifixit will give us a repair score for it ,My Dog Stepped On a Bee,10 ay önce,0
"I have a Norwex cloth that I use to clean my phone, so this is a good idea.  I can say the Norwex does a great job of cleaning my phone screen and glasses, better than so many other cloths.  Now I wonder how this Apple version stacks up.  Thank you!",Melchior _1,10 ay önce,0
The cost per use is very low on a $20 polishing cloth!  Great video ,,10 ay önce,0
Idk why this is coming to a shock to some ppl whenever Justine literally bought not one but two $300 Apple books,J M,10 ay önce,7
Can’t wait for the Apple polishing cloth 2 when they add Find My functionality to it.,Noel Dennan,10 ay önce,23
"what did we learn today:

Justine will get excited over absolutely any apple item",kara,10 ay önce,14
This is what youtubers have come to. Reviewing polishing cloth like is something never seen before.,Braska Bani,9 ay önce,0
Love this review! Now I wanna buy one!,Bobby Stef,10 ay önce,0
I thought of it as a joke at first but honestly I kind of want one now. I seriously hate smudges on my phone so much and I keep a microfiber cloths in my car and in my bedroom so that I can keep my screen pristine. Given that the Apple one is premium quality I think I could actually put that to very good use.,stev6963,10 ay önce,6
I needed this video. This is amazing. You go Justine!,Zachary Fox,10 ay önce,1
$20 for a microfiber cloth?  You can literally buy a pack of 24 from Amazon for $8.95,Jeffery D,10 ay önce (düzenlendi),0
"I was waiting on this review!!!! I don’t care, ijustine can unwrap a piece of gum and I would watch it",Tameka Turner,10 ay önce (düzenlendi),30
You’re awesome. Can’t wait for the new studio tour,nTV,10 ay önce,4
"Thank you for buying and reviewing it so we dont have to, Justine",Lkgpuanimho 0,10 ay önce,2
unpopular opinion but if its a really good cloth which really re assures customers that their 1500$+ machines will not get scratched when wiping it down then i say its worth it!,ITS ALL A LIE,9 ay önce,0
"I bought mine as a joke lol. With the intention of planning to test it on unapproved surfaces. Like koolaid spills. 

But maybe I won’t now ",Dark lord waffles,10 ay önce,0
You go Justine! This is great for polishing those shiny Youtube plaques too I hear.,OMGNEAL,10 ay önce,0
"Justine, your energy in this video is GIVING ME LIFE LOL. Going to order one as a New Years gift to myself right now.",CashAustin,10 ay önce,23
A cloth that cleans?! This is the most innovative thing I've ever heard in my life. How did humanity evolved without this .,Shawn Thompson,9 ay önce,0
"Your video quality is so nice  
No matter how much I try to zoom in (the accessibility feature) with my iPad, the video never gets pixelated!",Sri,10 ay önce,1
Honestly I might buy that polishing cloth bc I have had so many issues with cheap Microfibre cloths.,Ryan Lennox-Bradley,7 ay önce,0
This just made my day hahahahahahaa love ya justine ,John lou Cambial,10 ay önce,0
"Darn, I was planning on using the polishing cloth as my Halloween costume....",P. Wingert,10 ay önce,0
"Does it have an Apple Care Warranty with it? Of course, if you polish anything other than an authorized Apple product as listed you void your warranty, don't get polishing software updates for it, and lose your Apple Care warranty and you permanently lose its pairing to your Apple Watch 7!",P. Wingert,10 ay önce,3
"Thank you Justine I just bought three of them, just because it has an  logo  high five ",Miguel Perez,10 ay önce,1
Can’t believe it’s 8 minutes long. Love it ,Red Rakham,10 ay önce,31
Only Justine can make a 8 minute video about a freaking polishing cloth,sugar plum,10 ay önce,0
She probably has a room full of apple products but that’s ok we all have obsessions,lisa,10 ay önce,2
I still love and use the original AirPods. They fit perfectly for me!,Kaycee Bishop,10 ay önce,0
"I hope this isn't just another cloth, I have been searching everywhere for a good cloth to keep with my ipad because I like to clean it everyday. Especially because I use it for work, so I gotta disinfect and the ones to my glasses SUCK!",V C,10 ay önce,19
"I love how every you-tuber repeats, ""Can't buy until next year"" ...I literally walked into the store and bought this cloth on the 26th and they had plenty.  Also, if you never had the iPod Socks, you are missing out.",Caleb Claxton,10 ay önce,2
I've paid 20 for other microfiber clothes and I want one of these dammit .,duke togo,10 ay önce,2
"Justine : got a little cloth for $20
Me : getting whole closet full of cloths with $15",Ekamjot Brar,10 ay önce,0
"Best review ever.  You are the best Justine, nice vibe",Maxym max,10 ay önce,0
"Justine: “Can you even tell if that’s smudgy?”
.
.",50 SUBS before 14 FEB CHALLENGE,9 ay önce,1
This was fantastic lol,,10 ay önce,742
Finally!! The iJustine's unboxing video we've been waiting for! ,Stéphane Selikoz,10 ay önce (düzenlendi),0
"I noticed my eye glasses get scratched when I use the microfiber cloths to clean them. If this Apple cloth prevents you from scratching the surface when you clean it, then it IS worth every penny.",Xord,5 ay önce,1
"I'm searching for the premium cloth to clean my Macbook. And I just found this! lol, never thought that Apple will sell this kinda thing XD",Mumu,10 ay önce,0
I was hoping it would come in a sealable bag for in between uses so it wouldn’t get things on it that can scratch,Andrew Herrmann,10 ay önce,0
"20$ for a nice, soft cleaning cloth with apple logo = the best cloth ever.  okay, noisss 3M and turtlewax just laughing at the backdoor",ghora giri,8 ay önce,0
"Tim Cook right now-""At least Justine's on my side""",Madhushan Dheerasooriya,10 ay önce,7
It’s nice to hear you’re taking some time for yourself and also visiting family.,Melissa Wilcox,10 ay önce,1
Seriously Justine!!u make my day!🇬🇧,Terence Landon Grey,10 ay önce,0
It's not the cloth the problem it's the price!  Apple know how to get more money from their customers... ,Max,10 ay önce (düzenlendi),0
"I bought myself an Apple cable for $ 20 and an Apple tissue for $ 20.  Well, purely to have some kind of apple devices and not feel like a sucker.
 That's all there is enough money for so far.  Next month I’ll take credit for charging.",EVGENII,10 ay önce,0
This was definitely the content I needed ,skywalkerjedi95,10 ay önce,0
"Evolution of IJustine
2010: Parodys
2015: first to get iphone 6S
2020: lockdown videos",Scribble Animations,10 ay önce,3
Go Justine! i'm with you ,edikto33,10 ay önce,0
The original AirPods are the only Apple pods that kind of stay in my ear. Most brands do not. Best I’ve used are Google’s… they stay in pretty snugly.,James Baker,10 ay önce,0
Hey iJustine I love all your Apple unboxing videos. I was actually very interested in this cloth for my Apple devices since I am a huge Apple tech fan. Thanks for making this video.  I now don’t have to wait until January to see how this cloth works lol  Hope I can get one when they are back in stock. Keep making the videos and I hope things are going well with your family and personal life.,Wise Thinkers,10 ay önce,1
The best Apple product in years! ,LittleRock Aviation,10 ay önce,1
I wonder if they’re machine washable and have specific care instructions,Sean Tyree,10 ay önce,0
I love how the titles is only 20$ .and the actual price is 25$ .Yeah that pretty good cloth..,Aqil Irfan,10 ay önce,4
How much do I love that you made 8 minutes of content about a cloth.,Brian Brown,10 ay önce,2
They used to give those away for free with every Mac with a screen. I work in IT and have piles of them that I've collected over the years... with the apple logo and all.,dotScott,9 ay önce,0
To having a hand in ruining Tobuscus to reviewing a over priced cloth. remember how you got here.,Razor,9 ay önce,0
"I’d buy this for my iPhone 6,7,8 and my iPad 2 16GB Wi-Fi. That’s right, I own the second ever iPad model. iOS 9.3.5 isn’t bad",TheJamesDTV Studios,10 ay önce,2
Sure Apple might have made it more expensive then it had to be to make a decent profit but it's undeniably a brilliant cloth and worth it for some people including me,Acolyte,10 ay önce,1
I want one now...Totally understand your need to have things like this over other options that are a fraction of the price. Difference is those are NOT APPLE!!,Jake Aaron,10 ay önce,8
"I can't believe Justine made a review about this, lol.
Best review ever!!!",Manny Barraza,10 ay önce,0
Hell Yeah I’ll watch iJustine talk about a cloth for 10 minutes ,Garrett G,10 ay önce,1
my life has come to this: watching someone unbox a CLOTH on the internet,The Apple Den,10 ay önce,0
"Lol, I was like, “how did you make 8 mins of content on a cloth. A GOOD cloth!”",Hunter Sucato,9 ay önce,0
You know your Audience is in Love with you when they watch you cover a polishing cloth for over 8 minutes. I AM ONE OF THEM!L0L!,Bens Tech Tube,10 ay önce,0
"""A lot of people may have bought them as jokes.""
Apple: ""Jokes on you.""",Blob The Builder,10 ay önce (düzenlendi),3
This is amazing. Now I have to get one.,Taylor Brauer,10 ay önce,1
"watched this video and I just remembered the spare microfibre cloth I got with an old 2015 MacBook our school club got, they let us bring home the stickers and the cloth and I still use it with now my Surface Laptop 4 :)",Andrew Salao,10 ay önce,0
I legit thought you were joking but you're not...this really is being sold on Apple. I had no idea this product existed. You should have done this video on April 1st lol.,M,10 ay önce,0
"He-Yes. It's a way special polish than the polishing that came with our Macs, phones X-D

Thanks Justine. Not sure if Lew's for it or not- he ASMR-ed it.",SevenDeMagnus,10 ay önce,0
Loved watching your videos justin! Your the best!,Dua Lipa,10 ay önce,0
Sad that it isn’t compatible with my Samsung S21.,Ashi Land,10 ay önce,9
Ahh Finally an apple product I can afford,Chester Gervacio,10 ay önce,0
Awesome videos iJustine!,Nandini Miglani,10 ay önce,2
"I'M SO PROUD OF THIS ACHIEVEMENT! lol
And I can't wait to get mine for sure. And get crucified on the internet as well lol",@vinnitec,10 ay önce,0
Perfect video. Now I need a polishing cloth.,Dan O'Leary,10 ay önce,1
i'm waiting for the notched cloth next year!!,DD MM,10 ay önce,1
the embargo for this product mustve been LENGTHY,Toby Weiss,10 ay önce,3
I would want one so badly  unfortunatelly they don’t sell those here in Europe!,Jakub Stafa,9 ay önce,0
You’ll most likely find the cloth in stores here and there through the end of the year,sean eves,10 ay önce,0
Justine getting excited about an over priced piece of cloth... ,Toran Shaw,10 ay önce,0
This review is a delight,Peter Bond,10 ay önce,2
Apple employee - So how many cloths do you want?,50 SUBS before 14 FEB CHALLENGE,9 ay önce,0
I can't believe I watched an eight minute video of a polishing cloth ... an effing polishing cloth ,Ritesh,10 ay önce,4
She is just like selling a piece of cloth and telling its advantages ,JH Learning,10 ay önce,0
It’s crazy how Justine made an eight minute video out of a cloth… entertaining!,Archie Gee,10 ay önce,1
Only iJustin can do a rag review for 8 minutes ,Abdukodir Omonov,9 ay önce,0
Love the honesty and comedy of this! Haha,MrAshpool,10 ay önce,0
Looking forward to iJustine’s line of polishing cloth couture ,Charlie Baker,10 ay önce,0
I'm just curious. What have you been wiping your Apple products with the past 15 years?,Walt Thomas,10 ay önce,4
"This is gonna be the cheapest Apple product for everyone 
I wonder how long it will support software updates ",Mauricio Flores,10 ay önce (düzenlendi),0
A stylish outfit out of Apple Cloth would suit You good…thank you Apple for delivering Haute Couture for iJustine  !,Alexander Hilberger,10 ay önce,1
An apple cleaning cloth?!?! I am shooketh! This is game changing!,Luke Schroeder,10 ay önce,1
I love youuu! Lol totally agreed with everything you said.,Valentina,10 ay önce,1
I bought a $40 screen protector from Belkin at the Apple Store. It’s still on my phone after three years. This cloth is for me.,Mark Davenport,9 ay önce,1
Me trying to justify why I NEED so many different versions of Lady Gaga vinyls when I only stream music,xoxoryan,10 ay önce,14
5:16 That box going back down is so satisfying,Sooraj Ramachandran,10 ay önce,0
I love that you still take time for yourself.,Hydro,10 ay önce,0
Ha ha. Love it when Justine makes fun of the dumb anti-apple sarcastic comments. Great video! Didn’t even know they sold those. Will place my order now!,Benjamin DePaz,10 ay önce (düzenlendi),0
Don't let the haters detract from what you're doing. After all sheep make the finest cloths! ,j2simpso,8 ay önce,0
The manufacturing cost of the package it came in is higher than the cloth.,Archit Rana,9 ay önce,1
"2:17 ""its a piece of cloth, but its a very nice premium piece of cloth...this cloth is very...very nice."" you killed me. LMAO",JacobPlayys,9 ay önce,6
"I WANT ONE!  thank you Justine, I didn’t know it existed",Marciap17,10 ay önce,2
I high key want one of these lol,catfurryboy,10 ay önce,0
Apple sells some random trash and still Ijustine will justify it ,Rohith Koushal,10 ay önce,0
This was the review I needed ,Malik Jayber,10 ay önce,0
An unboxing of a cleaning cloth. This is the future ,G-I-L,10 ay önce,0
"Apples marketing is next level, god I love them.",michael kozma,10 ay önce,9
Awesome!  Thanks for posting this and having fun with it!,David Wegley,10 ay önce,0
"Selling a piece of cloth in a paper box is kinda wasteful. Not very environmental-friendly of them to do that.

Anyway, love the energy. ",Nonth Suriyan,10 ay önce,0
Did you see how the Airpods Pro box slid soooo smoothly down? ,Edwin Arceo,9 ay önce,0
"I wish I could be do excited about a cleaning product LOL

I must admit, I'm pissed I didn't get one with my iMac last year LOL",Puddytatpurr,10 ay önce,0
I will lift my T-shirt and clean my mobile phone lol ,Deepak Maniyappan,10 ay önce,1
"Seriously, I think you could take Jen Psaki's job as the Whitehouse press secretary.  No joke.  You rock.",David Brody,10 ay önce,6
You know what's funny? She is making me want to buy one ,Rafsan,10 ay önce,0
Have you check the compatibility device for this Polishing Cloth?,Rush Network,10 ay önce,0
"It also means they have already made a limited amount, those who got them congrats and they have now postponed manufacturing to do a great deal of marketing by showcasing false demand",Legacy Gaming,10 ay önce,0
Thanks so much for all u do Justine we appreciate youuu,Seth Locklear,10 ay önce,0
I remember when Apple gave these smaller clothes with the iPhones in 2007 and 2008…,MRZsiir,9 ay önce,0
"is wrong to say that ""any cloth"" can clean phones or monitors, some are very bad even can leaves scratches or don't do anything, I don't see anything wrong if Apple release something that really works.",John Smith,10 ay önce (düzenlendi),6
iJustine always makes top quality highly polished videos. ,TheMelbournelad,9 ay önce,1
This is going to be my partner’s christmas present. Thanks for the suggestion justine ,Mehmet Şahin,10 ay önce,1
"Let people laugh. I'm definitely going to get one - I polish my Apple device screens multiple times a day (apart from the iMac; that just gets a wipe each morning before I start work.) People love to mock looking after your things, but then I look at them walking around with smashed iPhones and roll my eyes.",Ben Adamson,10 ay önce,1
I was wondering if apple was gonna monopolize there very smudge prone screens,Landen Shipman,10 ay önce,0
5:16 that's how you close an Apple box ,Embraceware,10 ay önce,0
"I want one to lay my new Nintendo 3Ds on so that it’s not on a hard surface, it deserves a little tlc too",3DSergio,10 ay önce,3
Awesome video Justine I will be ordering the polishing cloth as I too would be anything with an Apple logo,joval wilkinson,10 ay önce,1
"Yea, I want it also just because… The unbox therapy of this cloth was epic btw.",BriGuyInSi,10 ay önce,0
This may be a sign that Apple is going to introduce glasses next.,Nishanth Adityaa Sivakumar,4 ay önce,0
Is the box it comes in just a throw away or is it meant to store the cloth when not in use,Jagged637,10 ay önce,0
Ijustine is the type of person to get excited for a block of brick if it had the apple logo on it,Casshern Sins,7 ay önce,0
"There is nothing wrong about liking a brand or a company.
It is much healthier than liking politics :)",Jérôme Chatillon,10 ay önce,151
I low-key want one now ,Rajaa_fazz,10 ay önce,1
Okay when you asked if you should make a video I was expecting like a 2 minute joke video not an EIGHT minute full on review. I love it.,Caleb Kesler,10 ay önce,1
"This is the highest quality cloth you can buy that could last 10 years. $20 really is not a bad price. I also bet if you keep it like the iPod Socks you could keep it for years and then sell it for much more money in an unopened state. So also an investment, a good one.",ViveLaLiberté,7 ay önce (düzenlendi),0
Legitimate question: how do I clean the cleaning cloth? Do I need to buy another cleaning cloth to clean the original one and does the cycle just escalate from there?,Kdubb815,10 ay önce,1
Could you imagine if they come out with a matching throw blanket,Sarah Fick,10 ay önce,0
The music you used on this is great... perfect for a not taking yourself seriously video!!! Your enthusiasm is contagious and gives me a lift! Thanks for great videos!,Fragment38,10 ay önce,8
So ridiculous! Love it haha,T.,10 ay önce,1
"Funny how justine is saying the original airpods fit her so well when i remember her saying that the originals did not work for her at the time they came out   insert kardi b saying “thats suspicious, thats weird”",Carlos Muñoz,10 ay önce,1
Imagine spending 25 bucks on a cleaning rag,Mäcky,8 ay önce,0
I bought it and it's really good ,Austin F. Seven,10 ay önce (düzenlendi),0
It is very difficult to clean the screen of my MacBook Pro screen because I think the screen has coating so most detergent will just get smeared around.  This is the reason I bought it so I can clean it without using any harsh chemicals.,E. Chang,7 ay önce,0
"Honestly, I think if Justine was presented with a tupperware box containing a neatly-curled turd, provided it was adorned with an Apple logo, she would hail it as an amazing new product.",Oliver Saer,10 ay önce,10
"Next product: invisible polishing cloth that can be used only on Apples stores only by authorized employees at a cost of $50,00",Jesse RiZu,9 ay önce,0
I really liked this vid.  You have a great scense of humor. Love it.,Milford Anthony,9 ay önce,0
Justine trying to justify her apple purchases: But...it has an apple logo on it,Tarsh Gambhir,10 ay önce,0
"I love this video, so tongue and cheek, yet strangely I kinda want one now for my MBP lol.",Barry Filion,10 ay önce,0
I can’t believe I’m watching the unboxing of a polishing cloth. You’re lucky you’re cute Justine!,Bassmith1,10 ay önce,0
Its a piece of cloth. BUT ITS A PREMIUM NICE PIECE OF CLOTH. Thats how all apple users justify why they still buy apple devices.,Juan Suarez Ortiz,10 ay önce,6
"Purchased the $20 cloth…
Tried it on my MacBook Pro and found it was stiff and did not clean the corners very well. 
Boxed it back up and returned. 
Will resume cleaning with my trusty microfiber cloth. ",Chevy,6 ay önce,0
Kudos to Justine for stretching a cloth review to an 8 minute video,Francesco Newall,10 ay önce,0
I've heard about this channel before but this is the first video I've ever watched and I didn't know she was such a declared Fan-Girl. ,Weslley,9 ay önce,0
