text,author,date,like
I am EXTREMELY jealous. “HALO HAUL!!!! Thank you for another video!!!!,Dis Familia,8 ay önce,0
I love watching your videos. Even if I don't care about the product you're reviewing ,Ivan Cro,8 ay önce (düzenlendi),2
Omg those are amazing wish those were on my Christmas list,Elizabeth Fehsenfeld,8 ay önce,1
Wow .. this is beautiful halo,Co Tat,4 ay önce,0
2021 is almost over and these YouTube videos Have Helped me get through this year thank you From the bottom of my heart Justine you're awesome and very beautiful you're the best ,Ben Espinosa,8 ay önce,4
THE SWORD IS NICE!,Rman Nayr,8 ay önce,1
Looks awesome,🐲 My Kitten Is A Black Belt 🐉,8 ay önce,1
This is a great idea to sell this way. Thanks for sharing.,Cătălin George Feștilă,8 ay önce (düzenlendi),0
From Justine with Love…️️️…bye ! Is a good way to end the video …if you end your videos this way I will tell you where the idea came from ! Thanks Justine for your lovely Techno Magic Videos still going very strong decades later ! Watch your videos since 2007 !,Alexander Hilberger,8 ay önce,0
Ahh I loved this,joseph M,8 ay önce,0
Awesome unboxing!,Archie Gee,8 ay önce,3
36 year old me is fan girling hard at work! I literally squealed at my desk when Justine pulled out the energy sword. Boss man even came by to check on me lol. Oh how I would love to have that Swarovski sword displayed in my home. I love it!,todwod,8 ay önce,9
When Justine unboxes something it's always ,Randy Ragsdale,8 ay önce,0
That is sooo cool!!!!,mandy jones,4 ay önce,0
"Me: ""The perfect girl doesn't exi....""
iJustine: ""I love video games!""
Me: ",Legacy Farm & Market,8 ay önce,1
Nice unboxing video,Susanne Gyllengård,8 ay önce,0
"Halo: Classified
iJustine: screw it let’s show the whole internet…",Arun Audi,8 ay önce,2
Can't wait to play it,Allie,8 ay önce,0
I need these!! ,Ben Evans,8 ay önce,0
"I CAN'T WAIT FOR AN XBOX PHONE. MAYBE THE NEXT CONSOLE WILL BE A PHONE THAT THE PLAYER COULD USE WITH A CONTROLLER AND LARGER DISPLAY.

XBOX+",kris ertmer,8 ay önce (düzenlendi),0
Damn I really need halo for the PS5,A.4311,8 ay önce,0
"Justine: I’m gonna get myself a gold stainless steel watch for my birthday!
Also Justine: already wearing the gold watch 3 months before her birthday
 Love you Jus ",Audrey K.,8 ay önce,2
"Video idea- could you test a bunch of gimbals for iPhones or phones in general. I need to purchase one but I am going to get the iPhone 13 pro max for my filmmaking projects, but I don’t know which one to buy and some of them are super expensive! Also it’s a BIG phone ",Frigze Fox,8 ay önce,0
"Nice Halo helmet, Justine.",Tony Rodriguez,8 ay önce,1
I love that she seems happy every single video,Flávio Fonseca,8 ay önce,0
Hey Justine! Would you like to make a vid about your new tesla? Like how it drives and more!,Daaf Heijnekamp,8 ay önce,0
Ijustine queen of rap Slayyyy queen,Kvledits,8 ay önce,0
"I actually won on stock for $10 
Great Xmas gift",shane fearon,8 ay önce,0
How tf did she get the Swarovski Halo stuff? How.,xLASO117x,7 ay önce,0
Okay Justine. 11/10. You just entered a whole new level of coolness .,Arcadia Live,8 ay önce,1
Nice video iJ!,Campwise05,8 ay önce,1
Damn you got a lot of cool halo stuff. Big shout out to you.,R-Rod,8 ay önce,0
The one Nade got is better.,J024,8 ay önce,0
Merry Christmas ijustine! ,Sydney Helton,8 ay önce,2
You sound like Cortana while wearing the MC helmet,Arihant Agarwal,8 ay önce,0
HiJustine this halo haul is amazing and can you do a iPhone giveaway,Rafea Aldhaheri,8 ay önce,1
An unboxing video of these before the drawing ended. I was lead to believe that these were available only to those entering the drawing. This video proves that to be false. $,Jalin,8 ay önce,1
Wow! Is amazing!!!,Johann Sebastián Marc,8 ay önce,1
Excellent ,Dr Caricature,8 ay önce,1
You downgraded from Unreal Tournament to Halo? Shame! PC gaming calls for your return.,Dante,8 ay önce,0
The sword is fantastic! But the helmet is a little weird...,ArchOfWinter,8 ay önce,0
I always watch your videos and I love you,Faraz Tareen,8 ay önce,0
THAT'S A BIG HELMET FOR JUSTINE!,Rman Nayr,8 ay önce,1
Hola Miss Justine and everyone ️,🐲 My Kitten Is A Black Belt 🐉,8 ay önce,1
this is so cool! ,David Paris,8 ay önce,1
Why does this channel has millions of subscribers but only thousands of views?,Vlad Gapchenko,8 ay önce,1
I love Halo,Edward Sanchez Productions,8 ay önce,0
That looks pretty cool but I like the playstation 5 better,Michael Reinhardt,8 ay önce,2
next trip to Austria - Swarovski   🇦🇹,Alexander,8 ay önce,2
"This is why I like Xbox more, u never see PlayStation do any stuff like this even with controlllers.",graffProdigy,8 ay önce,0
much love from spain,Juan Juanito,8 ay önce,0
Nice,Sam Fisher,8 ay önce,1
I really hope my my channel grows so I can start getting cool stuff like this!!,Adventures with CC,8 ay önce,0
What's the song called that Starts at 3:10??,Welshboy441,8 ay önce,0
Very cool,Robert Mitchell,8 ay önce,0
My copy of halo infinite should be here tomorrow ,Ben Evans,8 ay önce,0
,Sam Fisher,8 ay önce,1
“Słałoski” XDDDD,MjenTa,8 ay önce,0
Woow,Md Saqib Ans,8 ay önce,0
I’ve entered this so fast lol,failmuffin69,8 ay önce,0
Make a video with your new ride?,The last Airbender,8 ay önce (düzenlendi),0
Brilliant.,Muhsin Evren Betimen,8 ay önce,0
"Funny, it’s German on that box at 06:02",tzimtzum,8 ay önce,0
"Wait, Jenna has a husband?",Eric,8 ay önce,1
Love you,Heather Astbury,8 ay önce,1
So jenna is married? Awesome,Unikarm,8 ay önce,0
how do u have it?,Shaan Khilnani,8 ay önce,0
Halo! (get it),Mohamed Tandian,8 ay önce,0
You don't deserve all this.,Amit Kumar,8 ay önce,2
When is the ipad 9 unboxing video gonna come out ???,laila officer,8 ay önce,0
When your so early you dont know what to say,ChefTangyBean,8 ay önce,2
Jenna was married????? I was going to die without knowing this information,Fernando Moretto,8 ay önce (düzenlendi),3
How did you get it,Tom Tom,8 ay önce,0
Wow wow,Mukesh Goolcharan,8 ay önce,0
My blonde wife won't let me play this game Lol,Younes Ten,8 ay önce (düzenlendi),1
,Avery Hosler,8 ay önce,1
,Alvaro C.C. 5/7/2006,8 ay önce,1
"Hey justineeee I have a question, can I get one of your iPhones that you don’t use",The,8 ay önce,0
I just ate money in a vid ,Muscleman8562,8 ay önce,1
"People might not see this comment, but everybody stay safe and have a blessed day may God be with you all Take Care Everyone ",NYC Dancer J,8 ay önce,0
Lol sorry to break it to u but that hit is glass lol,jesus Zayas,8 ay önce,0
Know your place lady.,Amit Kumar,8 ay önce,1
"OK, I got the idea of Betty Boop, but this time Betty Boop is blond and she has a YouTube channel it is a metaphor to say technically iJustine animated and this new Betty Boop has a poodle named Matty.",Embargoman,8 ay önce,0
Jenna’s married? :o,Noseycone,8 ay önce (düzenlendi),0
I WON THE CHARITY EVENT ON STOCK X !!!!!!!!!!!!!!!!!!!!!! ON MY BIRTHDAY,,8 ay önce,0
Это что Это игра да ijustine это игра,Никита Жидков,8 ay önce,0
I love uu,Ramtane Kettouche,8 ay önce,1
Now go to Kitchen.,Amit Kumar,8 ay önce,1
Halo is the same age as me I am also 20,Javeria Rashid,8 ay önce,0
me lo puedes regalar iJustine los mexicanos no podemos participar para ganar uno sera que me lo puedas regalar?,Miguel Angel Herrera Sosa,8 ay önce,0
Master Chief iJustine,Tin Lok Lai,8 ay önce,0
Austria 🇦🇹,Zahl0s,8 ay önce,0
"️""Literally 99% of people ignore this message: God save you and your family from the diseases ",NYC Dancer J,8 ay önce,1
"I'm a big fan of Justine ... I can't afford to buy an apple ... I live in India ... You give me an Apple products, please Justin give me an Apple product ...  please gift me apple products..... Justine... please",Gaming iconic,8 ay önce,0
Ijustine that is a real crystals,Neil Matthew Llarena,8 ay önce,0
Jenna is married? Or am I hearing this wrong?,Tim Lenders,8 ay önce,0
Hi I love you  ️ ,Jorj Wajen,8 ay önce,1
117,BOMBA BOMBA,8 ay önce,0
Expecting a like,Sai YASWANTH player,8 ay önce,0
Hi Justne. Why you didi shadow ban me?,Tuernah,8 ay önce,0
Elite controllers are trash.,sam griffin,8 ay önce,0
Your meybe good ,HISTORY,8 ay önce,0
Hy where are you from?,kemi shaw,8 ay önce,0
Hi guys,Sam Fisher,8 ay önce,0
puahahahahhaaaaa,Nature and Gaming,8 ay önce,0
Omggg early,uiiyzu,8 ay önce,0
Hi ,Maia Sheard,8 ay önce,1
Hello hauwei all new product use it,Tarana Rahman,8 ay önce,0
Yay 8 minutes ago,Ry,8 ay önce,0
Bruh.... W,Argenys Herrera,8 ay önce,0
LETS GO BRANDON!,Kbeezyk,8 ay önce,1
Hii,Ntsakiso Mukavela,8 ay önce,1
Hi,liligodmadden,8 ay önce,1
I was the first to like this video justine,NARAYAN THACKER,8 ay önce,0
I'm here,Asad Ullah,8 ay önce,0
Hlo mam,JW Gaming,8 ay önce,0
Second,Mitchell Bunting,8 ay önce,0
.  I want that metal box.    How is it normal ppl cannot get such items yet YouTubers get it usually for free.  I don’t care much bout the items inside. I just love metal boxes like that.    Like hell. I been trying to get a intimate series X. But only way is to buy from a scalper. To hell with that.  ,Joe W,8 ay önce,0
First,Kvledits,8 ay önce,1
first,Hasan,8 ay önce,0
Love you,Adhem Elfaiky,8 ay önce,1
Nice,KleanArchives,8 ay önce,1
Hi,Elliott Crimp,8 ay önce,1
Hi,NARAYAN THACKER,8 ay önce,1
